CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41271,안산시 상록구,20,내국인,1003.28,2161.56,2862.85,3545.75,2766.15,1941.43,2540.09,2833.7,3536.32,3602.97,3064.97,1479.09,652.64,1126.44,1731.53,2376.82,2517.18,2133.61,1579.02,2335.38,2608.29,3335.12,2923.13,2232.76,1259.08,644.01,20230319
41273,안산시 단원구,17,외국인,10.25,50.21,754.53,1372.48,1658.13,1355.0,954.63,631.65,702.91,599.14,302.08,179.26,42.38,17.35,46.94,410.46,455.67,683.21,832.66,674.28,524.94,501.02,349.45,322.39,167.01,67.01,20230305
41273,안산시 단원구,19,외국인,11.87,52.63,742.17,1344.23,1486.81,1293.02,995.92,556.75,631.08,599.81,331.82,158.06,33.2,11.84,47.3,458.31,417.85,685.39,809.84,681.23,546.77,518.01,306.76,290.71,152.27,52.33,20230319
41273,안산시 단원구,10,외국인,30.28,44.72,418.02,742.99,1130.27,1076.03,914.42,593.69,659.55,514.24,364.12,195.57,62.17,25.63,34.94,290.42,402.97,666.84,899.59,702.54,486.07,480.52,399.1,347.92,169.9,82.59,20230320
41271,안산시 상록구,22,외국인,3.43,70.42,663.7,249.47,277.48,239.22,186.66,135.16,133.46,96.24,65.12,74.99,28.99,10.24,91.1,772.54,229.99,193.68,215.11,193.5,136.72,97.45,87.24,95.83,90.8,30.89,20230329
41273,안산시 단원구,12,내국인,2102.72,3083.57,3330.32,4660.54,4583.09,4090.06,5194.88,6056.93,6691.14,6419.43,5876.74,3263.09,1804.07,2098.47,2661.93,2961.07,4013.43,3680.86,3135.96,4210.98,4676.24,6051.61,5812.7,4723.38,2726.61,1472.31,20230310
41273,안산시 단원구,4,내국인,475.5,773.4,1327.64,1678.3,1590.7,1220.11,1469.78,1639.76,1816.91,1602.63,1695.91,867.3,442.21,468.51,694.55,1038.35,1374.75,1092.28,784.65,1028.65,1134.24,1464.43,1383.02,1218.24,689.86,466.0,20230307
41271,안산시 상록구,10,외국인,12.07,65.72,583.39,245.42,208.36,253.99,139.09,117.35,118.77,68.85,65.15,81.04,35.84,15.31,120.88,736.16,199.12,196.85,255.16,174.33,88.88,89.32,75.52,63.41,69.98,34.03,20230317
41271,안산시 상록구,23,외국인,5.11,67.21,589.2,199.74,217.35,249.89,140.19,121.75,116.43,66.87,70.33,66.44,22.17,1.74,85.67,636.57,178.54,174.69,162.47,145.64,114.48,106.07,70.27,68.29,59.96,19.03,20230330
41273,안산시 단원구,4,외국인,3.86,28.61,274.28,433.89,601.56,533.57,373.68,227.0,254.38,197.75,184.11,55.67,11.06,5.09,29.58,187.43,211.39,225.93,320.87,249.62,189.3,198.0,144.17,137.77,68.19,30.32,20230318
41271,안산시 상록구,20,외국인,3.45,75.7,755.72,283.88,290.3,319.1,207.34,149.13,180.8,92.46,70.33,57.87,25.58,17.0,101.65,824.59,262.84,219.26,216.51,183.5,155.56,121.62,84.23,104.24,97.94,39.57,20230322
41273,안산시 단원구,14,내국인,2543.93,3375.76,3647.84,4526.68,4024.19,3571.2,4728.25,5518.99,6314.09,5986.23,5255.58,3097.91,1738.22,2858.81,3091.78,3113.83,3556.04,3332.38,2635.25,3835.31,4580.04,5550.55,5353.21,4798.9,2788.13,1530.92,20230317
41271,안산시 상록구,12,외국인,11.98,95.0,673.11,239.57,212.48,281.12,173.86,106.73,159.61,82.75,91.5,63.57,34.21,13.65,119.01,899.62,216.02,214.35,227.97,168.45,103.14,107.96,82.61,136.97,75.6,36.15,20230308
41271,안산시 상록구,22,외국인,5.11,53.42,686.38,272.0,231.31,229.38,157.05,126.73,119.56,86.06,54.52,62.99,22.27,5.07,84.09,799.56,198.98,220.97,206.83,149.26,147.33,135.05,80.49,92.05,71.7,25.73,20230321
41273,안산시 단원구,13,외국인,17.04,47.38,446.57,691.51,1025.71,962.19,840.93,590.85,582.61,493.1,324.43,172.28,66.14,10.13,22.57,318.95,468.42,700.5,960.13,745.71,556.04,525.76,364.16,297.04,197.7,72.16,20230309
41273,안산시 단원구,20,내국인,1905.02,3370.13,4845.47,6335.81,4878.23,3623.65,4074.18,4101.39,4683.46,4704.7,3944.93,2124.14,958.39,1768.6,2780.38,4090.68,5225.03,3956.47,2859.14,3392.49,3408.01,4278.61,3937.69,3067.48,1670.47,915.69,20230325
41271,안산시 상록구,5,외국인,1.69,20.59,152.88,82.53,108.25,107.98,89.1,75.29,83.84,61.55,49.92,44.33,5.13,0.0,20.6,156.27,97.64,70.31,103.07,70.25,65.07,51.29,44.37,36.39,41.43,18.72,20230303
41273,안산시 단원구,5,외국인,0.0,12.36,195.99,356.09,548.5,569.3,408.9,316.04,329.34,306.26,209.65,85.91,11.97,5.07,19.63,115.63,145.79,285.54,355.49,264.5,213.72,222.77,172.94,131.06,94.42,40.14,20230321
41273,안산시 단원구,13,내국인,2195.6,3382.31,3391.8,4266.99,4152.08,3572.84,4794.5,5334.12,6230.23,5969.56,5529.16,3069.4,1758.31,2110.94,2907.8,2962.92,3531.98,3218.48,2772.48,3889.91,4455.49,5616.89,5561.38,4650.52,2774.2,1578.81,20230310
41273,안산시 단원구,4,내국인,474.73,685.23,1466.0,1806.99,1565.81,1204.7,1379.23,1511.29,1723.86,1825.49,1496.6,890.63,513.74,475.13,642.29,1042.78,1384.83,1051.51,823.4,974.49,1211.24,1563.72,1398.41,1363.5,799.1,425.26,20230303
41273,안산시 단원구,2,외국인,0.0,27.24,259.53,349.63,492.63,517.34,399.21,248.93,251.56,202.94,145.85,59.88,6.8,5.47,18.91,136.03,196.01,248.5,324.37,283.24,185.91,253.62,159.64,115.85,56.33,19.68,20230323
41271,안산시 상록구,9,외국인,13.69,60.56,603.04,177.59,177.53,235.58,146.18,93.33,132.34,68.9,65.67,60.01,29.07,22.31,91.8,750.52,161.41,196.99,231.53,177.34,101.03,99.65,84.44,82.45,99.34,29.04,20230314
41273,안산시 단원구,3,내국인,546.81,715.51,1413.02,1822.9,1493.32,1227.05,1270.29,1435.62,1659.09,1640.18,1525.07,902.12,458.54,531.05,730.19,1177.53,1343.28,1179.09,760.7,1011.54,1169.84,1447.16,1328.97,1317.53,697.29,411.68,20230320
41273,안산시 단원구,7,내국인,676.74,1594.75,1779.66,2656.85,2660.0,2193.02,3000.97,3455.79,3979.59,3742.97,3496.69,1972.26,912.99,625.6,1233.06,1538.45,1922.43,1636.6,1360.86,1653.55,2089.13,2711.81,2616.18,2339.64,1365.24,730.23,20230321
41273,안산시 단원구,7,내국인,758.85,1655.24,1771.37,2847.22,2616.72,2346.2,3018.22,3539.44,3962.92,3972.54,3546.93,1941.72,998.36,592.95,1292.26,1573.25,2072.39,1860.31,1344.17,1812.01,2203.29,2823.42,2769.83,2397.84,1420.96,768.19,20230328
