지점,지점명,일시,시정(10m)
119,수원,2021-07-01 13:00,1853
119,수원,2021-07-01 14:00,1585
119,수원,2021-07-01 15:00,1673
119,수원,2021-07-01 16:00,2033
119,수원,2021-07-01 17:00,998
119,수원,2021-07-01 18:00,1705
119,수원,2021-07-01 19:00,1259
119,수원,2021-07-01 20:00,969
119,수원,2021-07-01 21:00,707
119,수원,2021-07-01 22:00,896
119,수원,2021-07-01 23:00,666
119,수원,2021-07-02 00:00,607
119,수원,2021-07-02 01:00,821
119,수원,2021-07-02 02:00,790
119,수원,2021-07-02 03:00,1118
119,수원,2021-07-02 04:00,1658
119,수원,2021-07-02 05:00,1844
119,수원,2021-07-02 06:00,1645
119,수원,2021-07-02 07:00,1811
119,수원,2021-07-02 08:00,1819
119,수원,2021-07-02 09:00,1583
119,수원,2021-07-02 10:00,1742
119,수원,2021-07-02 11:00,1816
119,수원,2021-07-02 12:00,1868
119,수원,2021-07-02 13:00,1999
119,수원,2021-07-02 14:00,1985
119,수원,2021-07-02 15:00,1947
119,수원,2021-07-02 16:00,1895
119,수원,2021-07-02 17:00,1737
119,수원,2021-07-02 18:00,1795
119,수원,2021-07-02 19:00,2000
119,수원,2021-07-02 20:00,2000
119,수원,2021-07-02 21:00,2000
119,수원,2021-07-02 22:00,2000
119,수원,2021-07-02 23:00,2000
119,수원,2021-07-03 00:00,2000
119,수원,2021-07-03 01:00,1996
119,수원,2021-07-03 02:00,2000
119,수원,2021-07-03 03:00,1950
119,수원,2021-07-03 04:00,2000
119,수원,2021-07-03 05:00,2000
119,수원,2021-07-03 06:00,2000
119,수원,2021-07-03 07:00,2000
119,수원,2021-07-03 08:00,1993
119,수원,2021-07-03 09:00,2000
119,수원,2021-07-03 10:00,1985
119,수원,2021-07-03 11:00,2000
119,수원,2021-07-03 12:00,1990
119,수원,2021-07-03 13:00,2000
119,수원,2021-07-03 14:00,2000
119,수원,2021-07-03 15:00,1181
119,수원,2021-07-03 16:00,628
119,수원,2021-07-03 17:00,558
119,수원,2021-07-03 18:00,1873
119,수원,2021-07-03 19:00,1339
119,수원,2021-07-03 20:00,1768
119,수원,2021-07-03 21:00,1100
119,수원,2021-07-03 22:00,1491
119,수원,2021-07-03 23:00,1026
119,수원,2021-07-04 00:00,980
119,수원,2021-07-04 01:00,866
119,수원,2021-07-04 02:00,980
119,수원,2021-07-04 03:00,2000
119,수원,2021-07-04 04:00,1979
119,수원,2021-07-04 05:00,333
119,수원,2021-07-04 06:00,543
119,수원,2021-07-04 07:00,635
119,수원,2021-07-04 08:00,1242
119,수원,2021-07-04 09:00,752
119,수원,2021-07-04 10:00,2000
119,수원,2021-07-04 11:00,2000
119,수원,2021-07-04 12:00,2000
119,수원,2021-07-04 13:00,2000
119,수원,2021-07-04 14:00,2000
119,수원,2021-07-04 15:00,861
119,수원,2021-07-04 16:00,617
119,수원,2021-07-04 17:00,327
119,수원,2021-07-04 18:00,667
119,수원,2021-07-04 19:00,545
119,수원,2021-07-04 20:00,747
119,수원,2021-07-04 21:00,1446
119,수원,2021-07-04 22:00,2000
119,수원,2021-07-04 23:00,2000
119,수원,2021-07-05 00:00,2000
119,수원,2021-07-05 01:00,2000
119,수원,2021-07-05 02:00,2000
119,수원,2021-07-05 03:00,2010
119,수원,2021-07-05 04:00,2010
119,수원,2021-07-05 05:00,2000
119,수원,2021-07-05 06:00,1989
119,수원,2021-07-05 07:00,2000
119,수원,2021-07-05 08:00,2000
119,수원,2021-07-05 09:00,2000
119,수원,2021-07-05 10:00,1646
119,수원,2021-07-05 11:00,1657
119,수원,2021-07-05 12:00,1646
119,수원,2021-07-05 13:00,1651
119,수원,2021-07-05 14:00,1278
119,수원,2021-07-05 15:00,1156
119,수원,2021-07-05 16:00,1199
119,수원,2021-07-05 17:00,1172
119,수원,2021-07-05 18:00,1089
119,수원,2021-07-05 19:00,1080
119,수원,2021-07-05 20:00,915
119,수원,2021-07-05 21:00,734
119,수원,2021-07-05 22:00,673
119,수원,2021-07-05 23:00,622
119,수원,2021-07-06 00:00,703
119,수원,2021-07-06 01:00,661
119,수원,2021-07-06 02:00,697
119,수원,2021-07-06 03:00,726
119,수원,2021-07-06 04:00,758
119,수원,2021-07-06 05:00,699
119,수원,2021-07-06 06:00,696
119,수원,2021-07-06 07:00,672
119,수원,2021-07-06 08:00,1600
119,수원,2021-07-06 09:00,669
119,수원,2021-07-06 10:00,672
119,수원,2021-07-06 11:00,819
119,수원,2021-07-06 12:00,671
119,수원,2021-07-06 13:00,637
119,수원,2021-07-06 14:00,840
119,수원,2021-07-06 15:00,745
119,수원,2021-07-06 16:00,694
119,수원,2021-07-06 17:00,893
119,수원,2021-07-06 18:00,996
119,수원,2021-07-06 19:00,538
119,수원,2021-07-06 20:00,524
119,수원,2021-07-06 21:00,504
119,수원,2021-07-06 22:00,713
119,수원,2021-07-06 23:00,711
119,수원,2021-07-07 00:00,277
119,수원,2021-07-07 01:00,158
119,수원,2021-07-07 02:00,588
119,수원,2021-07-07 03:00,879
119,수원,2021-07-07 04:00,520
119,수원,2021-07-07 05:00,565
119,수원,2021-07-07 06:00,1108
119,수원,2021-07-07 07:00,1944
119,수원,2021-07-07 08:00,2000
119,수원,2021-07-07 09:00,2000
119,수원,2021-07-07 10:00,2000
119,수원,2021-07-07 11:00,2000
119,수원,2021-07-07 12:00,2000
119,수원,2021-07-07 13:00,1992
119,수원,2021-07-07 14:00,1961
119,수원,2021-07-07 15:00,2000
119,수원,2021-07-07 16:00,2000
119,수원,2021-07-07 17:00,2000
119,수원,2021-07-07 18:00,2004
119,수원,2021-07-07 19:00,1979
119,수원,2021-07-07 20:00,2140
119,수원,2021-07-07 21:00,833
119,수원,2021-07-07 22:00,402
119,수원,2021-07-07 23:00,996
119,수원,2021-07-08 00:00,352
119,수원,2021-07-08 01:00,547
119,수원,2021-07-08 02:00,2000
119,수원,2021-07-08 03:00,1709
119,수원,2021-07-08 04:00,497
119,수원,2021-07-08 05:00,414
119,수원,2021-07-08 06:00,468
119,수원,2021-07-08 07:00,510
119,수원,2021-07-08 08:00,561
119,수원,2021-07-08 09:00,691
119,수원,2021-07-08 10:00,995
119,수원,2021-07-08 11:00,1057
119,수원,2021-07-08 12:00,1202
119,수원,2021-07-08 13:00,1897
119,수원,2021-07-08 14:00,1610
119,수원,2021-07-08 15:00,1449
119,수원,2021-07-08 16:00,1513
119,수원,2021-07-08 17:00,1981
119,수원,2021-07-08 18:00,1950
119,수원,2021-07-08 19:00,2000
119,수원,2021-07-08 20:00,2000
119,수원,2021-07-08 21:00,1994
119,수원,2021-07-08 22:00,2000
119,수원,2021-07-08 23:00,2000
119,수원,2021-07-09 00:00,2000
119,수원,2021-07-09 01:00,1646
119,수원,2021-07-09 02:00,1865
119,수원,2021-07-09 03:00,2000
119,수원,2021-07-09 04:00,2000
119,수원,2021-07-09 05:00,1887
119,수원,2021-07-09 06:00,1798
119,수원,2021-07-09 07:00,1920
119,수원,2021-07-09 08:00,1934
119,수원,2021-07-09 09:00,1993
119,수원,2021-07-09 10:00,1668
119,수원,2021-07-09 11:00,1517
119,수원,2021-07-09 12:00,1523
119,수원,2021-07-09 13:00,1916
119,수원,2021-07-09 14:00,1925
119,수원,2021-07-09 15:00,1980
119,수원,2021-07-09 16:00,1937
119,수원,2021-07-09 17:00,1998
119,수원,2021-07-09 18:00,2000
119,수원,2021-07-09 19:00,2000
119,수원,2021-07-09 20:00,2000
119,수원,2021-07-09 21:00,2000
119,수원,2021-07-09 22:00,1995
119,수원,2021-07-09 23:00,2000
119,수원,2021-07-10 00:00,2000
119,수원,2021-07-10 01:00,2000
119,수원,2021-07-10 02:00,2000
119,수원,2021-07-10 03:00,1930
119,수원,2021-07-10 04:00,1610
119,수원,2021-07-10 05:00,1075
119,수원,2021-07-10 06:00,1162
119,수원,2021-07-10 07:00,768
119,수원,2021-07-10 08:00,830
119,수원,2021-07-10 09:00,691
119,수원,2021-07-10 10:00,531
119,수원,2021-07-10 11:00,670
119,수원,2021-07-10 12:00,882
119,수원,2021-07-10 13:00,777
119,수원,2021-07-10 14:00,1272
119,수원,2021-07-10 15:00,1573
119,수원,2021-07-10 16:00,1682
119,수원,2021-07-10 17:00,1959
119,수원,2021-07-10 18:00,1931
119,수원,2021-07-10 19:00,1300
119,수원,2021-07-10 20:00,1067
119,수원,2021-07-10 21:00,955
119,수원,2021-07-10 22:00,620
119,수원,2021-07-10 23:00,857
119,수원,2021-07-11 00:00,575
119,수원,2021-07-11 01:00,507
119,수원,2021-07-11 02:00,523
119,수원,2021-07-11 03:00,518
119,수원,2021-07-11 04:00,499
119,수원,2021-07-11 05:00,976
119,수원,2021-07-11 06:00,2249
119,수원,2021-07-11 07:00,878
119,수원,2021-07-11 08:00,993
119,수원,2021-07-11 09:00,1018
119,수원,2021-07-11 10:00,1178
119,수원,2021-07-11 11:00,1645
119,수원,2021-07-11 12:00,824
119,수원,2021-07-11 13:00,1801
119,수원,2021-07-11 14:00,1715
119,수원,2021-07-11 15:00,1880
119,수원,2021-07-11 16:00,1747
119,수원,2021-07-11 17:00,1890
119,수원,2021-07-11 18:00,1874
119,수원,2021-07-11 19:00,1490
119,수원,2021-07-11 20:00,1268
119,수원,2021-07-11 21:00,1841
119,수원,2021-07-11 22:00,1996
119,수원,2021-07-11 23:00,2000
119,수원,2021-07-12 00:00,1764
119,수원,2021-07-12 01:00,1599
119,수원,2021-07-12 02:00,1724
119,수원,2021-07-12 03:00,1498
119,수원,2021-07-12 04:00,1407
119,수원,2021-07-12 05:00,1114
119,수원,2021-07-12 06:00,1165
119,수원,2021-07-12 07:00,1179
119,수원,2021-07-12 08:00,1114
119,수원,2021-07-12 09:00,765
119,수원,2021-07-12 10:00,651
119,수원,2021-07-12 11:00,766
119,수원,2021-07-12 12:00,846
119,수원,2021-07-12 13:00,1103
119,수원,2021-07-12 14:00,1940
119,수원,2021-07-12 15:00,1713
119,수원,2021-07-12 16:00,1876
119,수원,2021-07-12 17:00,1936
119,수원,2021-07-12 18:00,1891
119,수원,2021-07-12 19:00,1830
119,수원,2021-07-12 20:00,1807
119,수원,2021-07-12 21:00,736
119,수원,2021-07-12 22:00,906
119,수원,2021-07-12 23:00,1655
119,수원,2021-07-13 00:00,210
119,수원,2021-07-13 01:00,580
119,수원,2021-07-13 02:00,821
119,수원,2021-07-13 03:00,366
119,수원,2021-07-13 04:00,351
119,수원,2021-07-13 05:00,507
119,수원,2021-07-13 06:00,483
119,수원,2021-07-13 07:00,513
119,수원,2021-07-13 08:00,1253
119,수원,2021-07-13 09:00,1983
119,수원,2021-07-13 10:00,1942
119,수원,2021-07-13 11:00,1991
119,수원,2021-07-13 12:00,1983
119,수원,2021-07-13 13:00,1991
119,수원,2021-07-13 14:00,1967
119,수원,2021-07-13 15:00,1994
119,수원,2021-07-13 16:00,1998
119,수원,2021-07-13 17:00,2000
119,수원,2021-07-13 18:00,2000
119,수원,2021-07-13 19:00,2000
119,수원,2021-07-13 20:00,2000
119,수원,2021-07-13 21:00,1993
119,수원,2021-07-13 22:00,1999
119,수원,2021-07-13 23:00,1935
119,수원,2021-07-14 00:00,1970
119,수원,2021-07-14 01:00,1749
119,수원,2021-07-14 02:00,1698
119,수원,2021-07-14 03:00,1773
119,수원,2021-07-14 04:00,1777
119,수원,2021-07-14 05:00,1524
119,수원,2021-07-14 06:00,1475
119,수원,2021-07-14 07:00,2000
119,수원,2021-07-14 08:00,2000
119,수원,2021-07-14 09:00,1950
119,수원,2021-07-14 10:00,1864
119,수원,2021-07-14 11:00,2000
119,수원,2021-07-14 12:00,2000
119,수원,2021-07-14 13:00,2000
119,수원,2021-07-14 14:00,2000
119,수원,2021-07-14 15:00,2000
119,수원,2021-07-14 16:00,2000
119,수원,2021-07-14 17:00,2000
119,수원,2021-07-14 18:00,1953
119,수원,2021-07-14 19:00,2000
119,수원,2021-07-14 20:00,2000
119,수원,2021-07-14 21:00,2000
119,수원,2021-07-14 22:00,2000
119,수원,2021-07-14 23:00,2000
119,수원,2021-07-15 00:00,2000
119,수원,2021-07-15 01:00,2000
119,수원,2021-07-15 02:00,2000
119,수원,2021-07-15 03:00,2000
119,수원,2021-07-15 04:00,2000
119,수원,2021-07-15 05:00,1729
119,수원,2021-07-15 06:00,2000
119,수원,2021-07-15 07:00,1980
119,수원,2021-07-15 08:00,1968
119,수원,2021-07-15 09:00,1759
119,수원,2021-07-15 10:00,1942
119,수원,2021-07-15 11:00,1995
119,수원,2021-07-15 12:00,2000
119,수원,2021-07-15 13:00,2000
119,수원,2021-07-15 14:00,2000
119,수원,2021-07-15 15:00,1977
119,수원,2021-07-15 16:00,2000
119,수원,2021-07-15 17:00,2000
119,수원,2021-07-15 18:00,2000
119,수원,2021-07-15 19:00,2000
119,수원,2021-07-15 20:00,2000
119,수원,2021-07-15 21:00,2000
119,수원,2021-07-15 22:00,2000
119,수원,2021-07-15 23:00,2000
119,수원,2021-07-16 00:00,1996
119,수원,2021-07-16 01:00,2000
119,수원,2021-07-16 02:00,2000
119,수원,2021-07-16 03:00,2000
119,수원,2021-07-16 04:00,2000
119,수원,2021-07-16 05:00,2000
119,수원,2021-07-16 06:00,2000
119,수원,2021-07-16 07:00,2000
119,수원,2021-07-16 08:00,2024
119,수원,2021-07-16 09:00,1994
119,수원,2021-07-16 10:00,1998
119,수원,2021-07-16 11:00,1871
119,수원,2021-07-16 12:00,1973
119,수원,2021-07-16 13:00,1998
119,수원,2021-07-16 14:00,1983
119,수원,2021-07-16 15:00,2000
119,수원,2021-07-16 16:00,1943
119,수원,2021-07-16 17:00,1764
119,수원,2021-07-16 18:00,2000
119,수원,2021-07-16 19:00,1092
119,수원,2021-07-16 20:00,1238
119,수원,2021-07-16 21:00,1927
119,수원,2021-07-16 22:00,1020
119,수원,2021-07-16 23:00,1008
119,수원,2021-07-17 00:00,624
119,수원,2021-07-17 01:00,345
119,수원,2021-07-17 02:00,224
119,수원,2021-07-17 03:00,195
119,수원,2021-07-17 04:00,1755
119,수원,2021-07-17 05:00,1997
119,수원,2021-07-17 06:00,1742
119,수원,2021-07-17 07:00,1997
119,수원,2021-07-17 08:00,2097
119,수원,2021-07-17 09:00,1999
119,수원,2021-07-17 10:00,2000
119,수원,2021-07-17 11:00,1990
119,수원,2021-07-17 12:00,2000
119,수원,2021-07-17 13:00,2000
119,수원,2021-07-17 14:00,2000
119,수원,2021-07-17 15:00,2000
119,수원,2021-07-17 16:00,1992
119,수원,2021-07-17 17:00,2000
119,수원,2021-07-17 18:00,2000
119,수원,2021-07-17 19:00,2000
119,수원,2021-07-17 20:00,1955
119,수원,2021-07-17 21:00,2000
119,수원,2021-07-17 22:00,2000
119,수원,2021-07-17 23:00,1959
119,수원,2021-07-18 00:00,2000
119,수원,2021-07-18 01:00,2000
119,수원,2021-07-18 02:00,2000
119,수원,2021-07-18 03:00,2000
119,수원,2021-07-18 04:00,1991
119,수원,2021-07-18 05:00,2000
119,수원,2021-07-18 06:00,2000
119,수원,2021-07-18 07:00,2000
119,수원,2021-07-18 08:00,2000
119,수원,2021-07-18 09:00,1994
119,수원,2021-07-18 10:00,2000
119,수원,2021-07-18 11:00,2015
119,수원,2021-07-18 12:00,2000
119,수원,2021-07-18 13:00,2000
119,수원,2021-07-18 14:00,2000
119,수원,2021-07-18 15:00,2000
119,수원,2021-07-18 16:00,2000
119,수원,2021-07-18 17:00,1865
119,수원,2021-07-18 18:00,2000
119,수원,2021-07-18 19:00,1949
119,수원,2021-07-18 20:00,2000
119,수원,2021-07-18 21:00,1995
119,수원,2021-07-18 22:00,2000
119,수원,2021-07-18 23:00,1995
119,수원,2021-07-19 00:00,1997
119,수원,2021-07-19 01:00,1775
119,수원,2021-07-19 02:00,1928
119,수원,2021-07-19 03:00,2000
119,수원,2021-07-19 04:00,1926
119,수원,2021-07-19 05:00,2000
119,수원,2021-07-19 06:00,2000
119,수원,2021-07-19 07:00,2000
119,수원,2021-07-19 08:00,2100
119,수원,2021-07-19 09:00,2000
119,수원,2021-07-19 10:00,2000
119,수원,2021-07-19 11:00,2000
119,수원,2021-07-19 12:00,2000
119,수원,2021-07-19 13:00,2000
119,수원,2021-07-19 14:00,2000
119,수원,2021-07-19 15:00,2000
119,수원,2021-07-19 16:00,2000
119,수원,2021-07-19 17:00,2000
119,수원,2021-07-19 18:00,1960
119,수원,2021-07-19 19:00,1570
119,수원,2021-07-19 20:00,1871
119,수원,2021-07-19 21:00,1804
119,수원,2021-07-19 22:00,1697
119,수원,2021-07-19 23:00,1571
119,수원,2021-07-20 00:00,1346
119,수원,2021-07-20 01:00,1845
119,수원,2021-07-20 02:00,2000
119,수원,2021-07-20 03:00,1982
119,수원,2021-07-20 04:00,1731
119,수원,2021-07-20 05:00,2000
119,수원,2021-07-20 06:00,2000
119,수원,2021-07-20 07:00,2000
119,수원,2021-07-20 08:00,2000
119,수원,2021-07-20 09:00,1989
119,수원,2021-07-20 10:00,1977
119,수원,2021-07-20 11:00,1997
119,수원,2021-07-20 12:00,1987
119,수원,2021-07-20 13:00,1990
119,수원,2021-07-20 14:00,2000
119,수원,2021-07-20 15:00,1999
119,수원,2021-07-20 16:00,2000
119,수원,2021-07-20 17:00,2000
119,수원,2021-07-20 18:00,2000
119,수원,2021-07-20 19:00,2056
119,수원,2021-07-20 20:00,2000
119,수원,2021-07-20 21:00,1964
119,수원,2021-07-20 22:00,1398
119,수원,2021-07-20 23:00,1249
119,수원,2021-07-21 00:00,751
119,수원,2021-07-21 01:00,848
119,수원,2021-07-21 02:00,847
119,수원,2021-07-21 03:00,769
119,수원,2021-07-21 04:00,612
119,수원,2021-07-21 05:00,1133
119,수원,2021-07-21 06:00,1921
119,수원,2021-07-21 07:00,2011
119,수원,2021-07-21 08:00,1993
119,수원,2021-07-21 09:00,2000
119,수원,2021-07-21 10:00,2000
119,수원,2021-07-21 11:00,1961
119,수원,2021-07-21 12:00,1977
119,수원,2021-07-21 13:00,1973
119,수원,2021-07-21 14:00,2000
119,수원,2021-07-21 15:00,2000
119,수원,2021-07-21 16:00,1998
119,수원,2021-07-21 17:00,2000
119,수원,2021-07-21 18:00,2000
119,수원,2021-07-21 19:00,2000
119,수원,2021-07-21 20:00,2000
119,수원,2021-07-21 21:00,2000
119,수원,2021-07-21 22:00,2000
119,수원,2021-07-21 23:00,2000
119,수원,2021-07-22 00:00,2000
119,수원,2021-07-22 01:00,2000
119,수원,2021-07-22 02:00,2000
119,수원,2021-07-22 03:00,2000
119,수원,2021-07-22 04:00,2000
119,수원,2021-07-22 05:00,2000
119,수원,2021-07-22 06:00,2000
119,수원,2021-07-22 07:00,2000
119,수원,2021-07-22 08:00,2000
119,수원,2021-07-22 09:00,1992
119,수원,2021-07-22 10:00,1991
119,수원,2021-07-22 11:00,2000
119,수원,2021-07-22 12:00,1950
119,수원,2021-07-22 13:00,2000
119,수원,2021-07-22 14:00,1970
119,수원,2021-07-22 15:00,1998
119,수원,2021-07-22 16:00,2000
119,수원,2021-07-22 17:00,1921
119,수원,2021-07-22 18:00,2000
119,수원,2021-07-22 19:00,2000
119,수원,2021-07-22 20:00,1999
119,수원,2021-07-22 21:00,2000
119,수원,2021-07-22 22:00,1696
119,수원,2021-07-22 23:00,2018
119,수원,2021-07-23 00:00,2000
119,수원,2021-07-23 01:00,2000
119,수원,2021-07-23 02:00,2000
119,수원,2021-07-23 03:00,2000
119,수원,2021-07-23 04:00,2000
119,수원,2021-07-23 05:00,2000
119,수원,2021-07-23 06:00,2000
119,수원,2021-07-23 07:00,2000
119,수원,2021-07-23 08:00,2000
119,수원,2021-07-23 09:00,1908
119,수원,2021-07-23 10:00,1991
119,수원,2021-07-23 11:00,1991
119,수원,2021-07-23 12:00,1999
119,수원,2021-07-23 13:00,1969
119,수원,2021-07-23 14:00,1969
119,수원,2021-07-23 15:00,2003
119,수원,2021-07-23 16:00,1997
119,수원,2021-07-23 17:00,2000
119,수원,2021-07-23 18:00,2000
119,수원,2021-07-23 19:00,1991
119,수원,2021-07-23 20:00,1766
119,수원,2021-07-23 21:00,1537
119,수원,2021-07-23 22:00,1192
119,수원,2021-07-23 23:00,914
119,수원,2021-07-24 00:00,799
119,수원,2021-07-24 01:00,1017
119,수원,2021-07-24 02:00,940
119,수원,2021-07-24 03:00,1179
119,수원,2021-07-24 04:00,1114
119,수원,2021-07-24 05:00,728
119,수원,2021-07-24 06:00,852
119,수원,2021-07-24 07:00,1301
119,수원,2021-07-24 08:00,2000
119,수원,2021-07-24 09:00,1878
119,수원,2021-07-24 10:00,1875
119,수원,2021-07-24 11:00,1943
119,수원,2021-07-24 12:00,1989
119,수원,2021-07-24 13:00,1994
119,수원,2021-07-24 14:00,2000
119,수원,2021-07-24 15:00,1950
119,수원,2021-07-24 16:00,2000
119,수원,2021-07-24 17:00,2000
119,수원,2021-07-24 18:00,1903
119,수원,2021-07-24 19:00,2000
119,수원,2021-07-24 20:00,2000
119,수원,2021-07-24 21:00,1891
119,수원,2021-07-24 22:00,1551
119,수원,2021-07-24 23:00,1075
119,수원,2021-07-25 00:00,982
119,수원,2021-07-25 01:00,1067
119,수원,2021-07-25 02:00,1046
119,수원,2021-07-25 03:00,2086
119,수원,2021-07-25 04:00,2000
119,수원,2021-07-25 05:00,1955
119,수원,2021-07-25 06:00,2000
119,수원,2021-07-25 07:00,2000
119,수원,2021-07-25 08:00,1821
119,수원,2021-07-25 09:00,1737
119,수원,2021-07-25 10:00,1996
119,수원,2021-07-25 11:00,1976
119,수원,2021-07-25 12:00,1973
119,수원,2021-07-25 13:00,2000
119,수원,2021-07-25 14:00,2000
119,수원,2021-07-25 15:00,2000
119,수원,2021-07-25 16:00,2089
119,수원,2021-07-25 17:00,2000
119,수원,2021-07-25 18:00,2000
119,수원,2021-07-25 19:00,2000
119,수원,2021-07-25 20:00,2000
119,수원,2021-07-25 21:00,2000
119,수원,2021-07-25 22:00,2000
119,수원,2021-07-25 23:00,2000
119,수원,2021-07-26 00:00,1960
119,수원,2021-07-26 01:00,2000
119,수원,2021-07-26 02:00,2000
119,수원,2021-07-26 03:00,2000
119,수원,2021-07-26 04:00,2000
119,수원,2021-07-26 05:00,1996
119,수원,2021-07-26 06:00,2000
119,수원,2021-07-26 07:00,1995
119,수원,2021-07-26 08:00,1972
119,수원,2021-07-26 09:00,2000
119,수원,2021-07-26 10:00,1993
119,수원,2021-07-26 11:00,1993
119,수원,2021-07-26 12:00,1992
119,수원,2021-07-26 13:00,1993
119,수원,2021-07-26 14:00,2000
119,수원,2021-07-26 15:00,2000
119,수원,2021-07-26 16:00,2000
119,수원,2021-07-26 17:00,2000
119,수원,2021-07-26 18:00,2000
119,수원,2021-07-26 19:00,2000
119,수원,2021-07-26 20:00,2042
119,수원,2021-07-26 21:00,2000
119,수원,2021-07-26 22:00,2000
119,수원,2021-07-26 23:00,2000
119,수원,2021-07-27 00:00,2000
119,수원,2021-07-27 01:00,2000
119,수원,2021-07-27 02:00,2000
119,수원,2021-07-27 03:00,2000
119,수원,2021-07-27 04:00,2000
119,수원,2021-07-27 05:00,2000
119,수원,2021-07-27 06:00,2000
119,수원,2021-07-27 07:00,1981
119,수원,2021-07-27 08:00,1811
119,수원,2021-07-27 09:00,2000
119,수원,2021-07-27 10:00,2000
119,수원,2021-07-27 11:00,1994
119,수원,2021-07-27 12:00,1964
119,수원,2021-07-27 13:00,2082
119,수원,2021-07-27 14:00,1930
119,수원,2021-07-27 15:00,1994
119,수원,2021-07-27 16:00,2000
119,수원,2021-07-27 17:00,1986
119,수원,2021-07-27 18:00,1988
119,수원,2021-07-27 19:00,1894
119,수원,2021-07-27 20:00,2000
119,수원,2021-07-27 21:00,2000
119,수원,2021-07-27 22:00,1998
119,수원,2021-07-27 23:00,1997
119,수원,2021-07-28 00:00,2000
119,수원,2021-07-28 01:00,1996
119,수원,2021-07-28 02:00,1977
119,수원,2021-07-28 03:00,2000
119,수원,2021-07-28 04:00,1973
119,수원,2021-07-28 05:00,2026
119,수원,2021-07-28 06:00,1999
119,수원,2021-07-28 07:00,1966
119,수원,2021-07-28 08:00,2033
119,수원,2021-07-28 09:00,1996
119,수원,2021-07-28 10:00,1980
119,수원,2021-07-28 11:00,1965
119,수원,2021-07-28 12:00,1919
119,수원,2021-07-28 13:00,1897
119,수원,2021-07-28 14:00,1917
119,수원,2021-07-28 15:00,2072
119,수원,2021-07-28 16:00,1913
119,수원,2021-07-28 17:00,859
119,수원,2021-07-28 18:00,616
119,수원,2021-07-28 19:00,733
119,수원,2021-07-28 20:00,1336
119,수원,2021-07-28 21:00,1461
119,수원,2021-07-28 22:00,889
119,수원,2021-07-28 23:00,604
119,수원,2021-07-29 00:00,692
119,수원,2021-07-29 01:00,713
119,수원,2021-07-29 02:00,1867
119,수원,2021-07-29 03:00,953
119,수원,2021-07-29 04:00,673
119,수원,2021-07-29 05:00,624
119,수원,2021-07-29 06:00,525
119,수원,2021-07-29 07:00,557
119,수원,2021-07-29 08:00,654
119,수원,2021-07-29 09:00,607
119,수원,2021-07-29 10:00,725
119,수원,2021-07-29 11:00,586
119,수원,2021-07-29 12:00,672
119,수원,2021-07-29 13:00,788
119,수원,2021-07-29 14:00,859
119,수원,2021-07-29 15:00,1494
119,수원,2021-07-29 16:00,1761
119,수원,2021-07-29 17:00,2006
119,수원,2021-07-29 18:00,2000
119,수원,2021-07-29 19:00,2000
119,수원,2021-07-29 20:00,1961
119,수원,2021-07-29 21:00,1875
119,수원,2021-07-29 22:00,1972
119,수원,2021-07-29 23:00,1960
119,수원,2021-07-30 00:00,1653
119,수원,2021-07-30 01:00,983
119,수원,2021-07-30 02:00,1131
119,수원,2021-07-30 03:00,1251
119,수원,2021-07-30 04:00,1146
119,수원,2021-07-30 05:00,1227
119,수원,2021-07-30 06:00,1860
119,수원,2021-07-30 07:00,1566
119,수원,2021-07-30 08:00,1482
119,수원,2021-07-30 09:00,1941
119,수원,2021-07-30 10:00,1912
119,수원,2021-07-30 11:00,1983
119,수원,2021-07-30 12:00,1990
119,수원,2021-07-30 13:00,1938
119,수원,2021-07-30 14:00,2000
119,수원,2021-07-30 15:00,1998
119,수원,2021-07-30 16:00,1959
119,수원,2021-07-30 17:00,2000
119,수원,2021-07-30 18:00,2000
119,수원,2021-07-30 19:00,2000
119,수원,2021-07-30 20:00,1993
119,수원,2021-07-30 21:00,2000
119,수원,2021-07-30 22:00,2000
119,수원,2021-07-30 23:00,2000
119,수원,2021-07-31 00:00,2000
119,수원,2021-07-31 01:00,542
119,수원,2021-07-31 02:00,1600
119,수원,2021-07-31 03:00,1614
119,수원,2021-07-31 04:00,1409
119,수원,2021-07-31 05:00,1645
119,수원,2021-07-31 06:00,1542
119,수원,2021-07-31 07:00,1700
119,수원,2021-07-31 08:00,1737
119,수원,2021-07-31 09:00,1927
119,수원,2021-07-31 10:00,1887
119,수원,2021-07-31 11:00,1775
119,수원,2021-07-31 12:00,1820
119,수원,2021-07-31 13:00,1904
119,수원,2021-07-31 14:00,1948
119,수원,2021-07-31 15:00,1886
119,수원,2021-07-31 16:00,1784
119,수원,2021-07-31 17:00,1975
119,수원,2021-07-31 18:00,1993
119,수원,2021-07-31 19:00,2000
119,수원,2021-07-31 20:00,2000
119,수원,2021-07-31 21:00,1976
119,수원,2021-07-31 22:00,1982
119,수원,2021-07-31 23:00,1333
