날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
07-18,12,토요일,26.8,0.0,0.0,1015,경기도,안산시 상록구,음식,114
07-18,13,토요일,26.5,0.0,0.0,978,경기도,안산시 상록구,음식,101
07-18,14,토요일,28.2,0.0,0.0,1196,경기도,안산시 상록구,음식,66
07-18,15,토요일,29.6,0.0,0.0,1234,경기도,안산시 상록구,음식,51
07-18,16,토요일,29.6,0.0,0.0,1578,경기도,안산시 상록구,음식,59
07-18,17,토요일,28.8,0.0,0.0,1489,경기도,안산시 상록구,음식,87
07-18,18,토요일,28.7,0.0,0.0,1794,경기도,안산시 상록구,음식,146
07-18,19,토요일,26.8,0.0,0.0,1980,경기도,안산시 상록구,음식,156
07-18,20,토요일,24.5,0.0,0.0,1414,경기도,안산시 상록구,음식,158
07-18,21,토요일,23.9,0.0,0.0,1277,경기도,안산시 상록구,음식,124
07-18,22,토요일,23.1,0.0,0.0,1153,경기도,안산시 상록구,음식,79
07-18,23,토요일,23.1,0.0,0.0,946,경기도,안산시 상록구,음식,75
07-19,0,일요일,24.8,0.0,0.0,1769,경기도,안산시 상록구,음식,34
07-19,1,일요일,24.5,0.0,0.0,2000,경기도,안산시 상록구,음식,32
07-19,2,일요일,24.7,0.0,0.0,2000,경기도,안산시 상록구,음식,29
07-19,10,일요일,21.9,0.0,0.0,1095,경기도,안산시 상록구,음식,19
07-19,11,일요일,23.4,0.0,0.0,1501,경기도,안산시 상록구,음식,74
07-19,12,일요일,24.6,0.0,0.0,1725,경기도,안산시 상록구,음식,113
07-19,13,일요일,26.0,0.0,0.0,1717,경기도,안산시 상록구,음식,113
07-19,14,일요일,27.3,0.0,0.0,1952,경기도,안산시 상록구,음식,74
07-19,15,일요일,27.8,0.0,0.0,1954,경기도,안산시 상록구,음식,98
07-19,16,일요일,27.6,0.0,0.0,1992,경기도,안산시 상록구,음식,95
07-19,17,일요일,28.1,0.0,0.0,1983,경기도,안산시 상록구,음식,170
07-19,18,일요일,27.9,0.0,0.0,1990,경기도,안산시 상록구,음식,179
07-19,19,일요일,27.3,0.0,0.0,1913,경기도,안산시 상록구,음식,184
07-19,20,일요일,26.7,0.0,0.0,1959,경기도,안산시 상록구,음식,154
07-19,21,일요일,27.1,0.0,0.0,2000,경기도,안산시 상록구,음식,90
07-19,22,일요일,26.8,0.0,0.0,2000,경기도,안산시 상록구,음식,82
07-19,23,일요일,26.7,0.0,0.0,1947,경기도,안산시 상록구,음식,40
07-20,0,월요일,26.5,0.0,0.0,2000,경기도,안산시 상록구,음식,36
07-20,1,월요일,27.0,0.0,0.0,2000,경기도,안산시 상록구,음식,29
07-20,2,월요일,27.7,0.0,0.0,2000,경기도,안산시 상록구,음식,29
07-20,10,월요일,23.5,0.6,0.0,1607,경기도,안산시 상록구,음식,14
07-20,11,월요일,23.2,0.0,0.0,1885,경기도,안산시 상록구,음식,55
07-20,12,월요일,23.5,0.0,0.0,2000,경기도,안산시 상록구,음식,84
07-20,13,월요일,24.1,0.0,0.0,2000,경기도,안산시 상록구,음식,61
07-20,14,월요일,23.9,0.0,0.0,2000,경기도,안산시 상록구,음식,38
07-20,15,월요일,23.4,0.0,0.0,1925,경기도,안산시 상록구,음식,42
07-20,16,월요일,23.5,0.0,0.0,1990,경기도,안산시 상록구,음식,49
07-20,17,월요일,23.9,0.0,0.0,1954,경기도,안산시 상록구,음식,75
07-20,18,월요일,23.7,0.0,0.0,1233,경기도,안산시 상록구,음식,128
07-20,19,월요일,23.5,0.0,0.0,1301,경기도,안산시 상록구,음식,124
07-20,20,월요일,23.2,0.0,0.0,965,경기도,안산시 상록구,음식,98
07-20,21,월요일,22.5,0.0,0.0,650,경기도,안산시 상록구,음식,82
07-20,22,월요일,22.7,0.0,0.0,1591,경기도,안산시 상록구,음식,49
07-20,23,월요일,22.6,0.0,0.0,1100,경기도,안산시 상록구,음식,42
07-21,0,화요일,22.6,0.0,0.0,888,경기도,안산시 상록구,음식,21
07-21,1,화요일,22.5,0.0,0.0,2053,경기도,안산시 상록구,음식,23
07-21,2,화요일,22.4,0.0,0.0,1452,경기도,안산시 상록구,음식,5
07-21,10,화요일,26.2,0.0,0.0,1465,경기도,안산시 상록구,음식,7
07-21,11,화요일,26.4,0.0,0.0,1514,경기도,안산시 상록구,음식,61
07-21,12,화요일,27.7,0.0,0.0,1689,경기도,안산시 상록구,음식,79
07-21,13,화요일,28.6,0.0,0.0,1787,경기도,안산시 상록구,음식,60
07-21,14,화요일,28.5,0.0,0.0,1754,경기도,안산시 상록구,음식,39
07-21,15,화요일,28.6,0.0,0.0,1793,경기도,안산시 상록구,음식,47
07-21,16,화요일,28.5,0.0,0.0,1777,경기도,안산시 상록구,음식,34
07-21,17,화요일,27.4,0.0,0.0,1697,경기도,안산시 상록구,음식,63
07-21,18,화요일,26.9,0.0,0.0,1690,경기도,안산시 상록구,음식,111
07-21,19,화요일,26.2,0.0,0.0,1272,경기도,안산시 상록구,음식,126
07-21,20,화요일,25.4,0.0,0.0,1133,경기도,안산시 상록구,음식,94
07-21,21,화요일,23.3,0.0,0.0,683,경기도,안산시 상록구,음식,105
07-21,22,화요일,22.8,0.0,0.0,585,경기도,안산시 상록구,음식,72
07-21,23,화요일,22.3,0.0,0.0,600,경기도,안산시 상록구,음식,35
07-22,0,수요일,22.4,0.0,0.0,738,경기도,안산시 상록구,음식,28
07-22,1,수요일,22.3,0.0,0.0,634,경기도,안산시 상록구,음식,11
07-22,2,수요일,22.5,0.0,0.0,599,경기도,안산시 상록구,음식,13
07-22,10,수요일,22.7,13.7,0.0,203,경기도,안산시 상록구,음식,18
07-22,11,수요일,22.7,10.1,0.0,2000,경기도,안산시 상록구,음식,81
07-22,12,수요일,23.6,0.0,0.0,2000,경기도,안산시 상록구,음식,89
07-22,13,수요일,22.4,0.3,0.0,2000,경기도,안산시 상록구,음식,73
07-22,14,수요일,23.5,0.0,0.0,2000,경기도,안산시 상록구,음식,50
07-22,15,수요일,22.7,2.6,0.0,1084,경기도,안산시 상록구,음식,40
07-22,16,수요일,23.3,1.2,0.0,1355,경기도,안산시 상록구,음식,49
07-22,17,수요일,23.2,0.0,0.0,1104,경기도,안산시 상록구,음식,90
07-22,18,수요일,23.1,0.0,0.0,918,경기도,안산시 상록구,음식,127
07-22,19,수요일,22.9,0.0,0.0,661,경기도,안산시 상록구,음식,132
07-22,20,수요일,22.3,0.0,0.0,805,경기도,안산시 상록구,음식,105
07-22,21,수요일,22.2,0.0,0.0,754,경기도,안산시 상록구,음식,73
07-22,22,수요일,21.9,0.0,0.0,618,경기도,안산시 상록구,음식,57
07-22,23,수요일,21.8,0.0,0.0,563,경기도,안산시 상록구,음식,33
07-23,0,목요일,21.8,0.0,0.0,380,경기도,안산시 상록구,음식,19
07-23,1,목요일,21.9,0.0,0.0,399,경기도,안산시 상록구,음식,12
07-23,2,목요일,21.6,0.0,0.0,286,경기도,안산시 상록구,음식,4
07-23,10,목요일,23.1,0.1,0.0,1999,경기도,안산시 상록구,음식,9
07-23,11,목요일,22.8,0.6,0.0,1904,경기도,안산시 상록구,음식,67
07-23,12,목요일,22.6,1.8,0.0,1857,경기도,안산시 상록구,음식,75
07-23,13,목요일,22.6,0.9,0.0,1893,경기도,안산시 상록구,음식,58
07-23,14,목요일,22.1,2.0,0.0,1023,경기도,안산시 상록구,음식,58
07-23,15,목요일,21.5,6.7,0.0,1004,경기도,안산시 상록구,음식,49
07-23,16,목요일,20.8,13.4,0.0,839,경기도,안산시 상록구,음식,75
07-23,17,목요일,20.7,15.3,0.0,837,경기도,안산시 상록구,음식,107
07-23,18,목요일,20.8,9.1,0.0,702,경기도,안산시 상록구,음식,169
07-23,19,목요일,20.9,8.1,0.0,947,경기도,안산시 상록구,음식,169
07-23,20,목요일,20.9,11.2,0.0,875,경기도,안산시 상록구,음식,113
07-23,21,목요일,20.6,16.3,0.0,950,경기도,안산시 상록구,음식,87
07-23,22,목요일,20.9,2.1,0.0,1982,경기도,안산시 상록구,음식,74
07-23,23,목요일,19.9,1.3,0.0,1101,경기도,안산시 상록구,음식,39
07-24,0,금요일,20.3,0.2,0.0,1996,경기도,안산시 상록구,음식,20
07-24,1,금요일,20.6,0.0,0.0,2000,경기도,안산시 상록구,음식,16
07-24,2,금요일,21.3,0.0,0.0,2000,경기도,안산시 상록구,음식,11
07-24,10,금요일,22.3,0.4,0.0,2000,경기도,안산시 상록구,음식,12
07-24,11,금요일,22.9,0.0,0.0,2000,경기도,안산시 상록구,음식,47
07-24,12,금요일,23.0,0.0,0.0,1977,경기도,안산시 상록구,음식,87
07-24,13,금요일,21.2,0.4,0.0,1830,경기도,안산시 상록구,음식,56
07-24,14,금요일,24.3,0.0,0.0,2000,경기도,안산시 상록구,음식,56
07-24,15,금요일,25.0,0.0,0.0,2000,경기도,안산시 상록구,음식,33
07-24,16,금요일,26.9,0.0,0.0,2000,경기도,안산시 상록구,음식,48
07-24,17,금요일,26.4,0.0,0.0,2000,경기도,안산시 상록구,음식,80
07-24,18,금요일,24.3,0.0,0.0,1909,경기도,안산시 상록구,음식,110
07-24,19,금요일,23.5,0.0,0.0,2000,경기도,안산시 상록구,음식,153
07-24,20,금요일,24.1,0.0,0.0,1996,경기도,안산시 상록구,음식,132
07-24,21,금요일,24.2,0.0,0.0,2000,경기도,안산시 상록구,음식,119
07-24,22,금요일,24.0,0.0,0.0,1955,경기도,안산시 상록구,음식,83
07-24,23,금요일,23.7,0.0,0.0,1999,경기도,안산시 상록구,음식,57
07-25,0,토요일,23.8,0.0,0.0,2000,경기도,안산시 상록구,음식,43
07-25,1,토요일,23.6,0.0,0.0,2000,경기도,안산시 상록구,음식,24
07-25,2,토요일,23.8,0.0,0.0,2000,경기도,안산시 상록구,음식,19
07-25,10,토요일,25.3,0.0,0.0,1949,경기도,안산시 상록구,음식,25
07-25,11,토요일,27.1,0.0,0.0,2000,경기도,안산시 상록구,음식,71
07-25,12,토요일,28.0,0.0,0.0,1999,경기도,안산시 상록구,음식,105
07-25,13,토요일,27.3,0.0,0.0,2000,경기도,안산시 상록구,음식,89
07-25,14,토요일,27.8,0.0,0.0,2000,경기도,안산시 상록구,음식,71
07-25,15,토요일,28.2,0.0,0.0,2000,경기도,안산시 상록구,음식,60
07-25,16,토요일,28.9,0.0,0.0,2000,경기도,안산시 상록구,음식,73
07-25,17,토요일,27.9,0.0,0.0,2000,경기도,안산시 상록구,음식,77
07-25,18,토요일,26.7,0.0,0.0,2000,경기도,안산시 상록구,음식,131
07-25,19,토요일,26.0,0.0,0.0,2000,경기도,안산시 상록구,음식,163
07-25,20,토요일,25.5,0.0,0.0,2000,경기도,안산시 상록구,음식,138
07-25,21,토요일,24.9,0.0,0.0,1804,경기도,안산시 상록구,음식,132
07-25,22,토요일,24.7,0.0,0.0,2000,경기도,안산시 상록구,음식,85
07-25,23,토요일,24.6,0.0,0.0,2000,경기도,안산시 상록구,음식,78
07-26,0,일요일,24.2,0.0,0.0,2000,경기도,안산시 상록구,음식,36
07-26,1,일요일,24.2,0.0,0.0,1929,경기도,안산시 상록구,음식,29
07-26,2,일요일,24.0,0.0,0.0,1377,경기도,안산시 상록구,음식,24
07-26,10,일요일,26.0,0.0,0.0,1950,경기도,안산시 상록구,음식,30
07-26,11,일요일,26.3,0.0,0.0,2000,경기도,안산시 상록구,음식,49
07-26,12,일요일,27.3,0.0,0.0,1955,경기도,안산시 상록구,음식,117
07-26,13,일요일,28.2,0.0,0.0,1990,경기도,안산시 상록구,음식,98
07-26,14,일요일,28.2,0.0,0.0,2000,경기도,안산시 상록구,음식,87
07-26,15,일요일,28.1,0.0,0.0,2000,경기도,안산시 상록구,음식,78
07-26,16,일요일,25.5,0.0,0.0,2000,경기도,안산시 상록구,음식,82
07-26,17,일요일,24.5,0.0,0.0,2000,경기도,안산시 상록구,음식,146
07-26,18,일요일,24.7,0.0,0.0,1964,경기도,안산시 상록구,음식,202
07-26,19,일요일,24.6,0.0,0.0,1580,경기도,안산시 상록구,음식,188
07-26,20,일요일,24.0,0.0,0.0,2000,경기도,안산시 상록구,음식,124
07-26,21,일요일,23.8,0.0,0.0,2000,경기도,안산시 상록구,음식,91
07-26,22,일요일,23.5,0.0,0.0,1948,경기도,안산시 상록구,음식,59
07-26,23,일요일,23.6,0.0,0.0,1995,경기도,안산시 상록구,음식,61
07-27,0,월요일,23.3,0.0,0.0,1676,경기도,안산시 상록구,음식,37
07-27,1,월요일,22.7,0.0,0.0,1314,경기도,안산시 상록구,음식,24
07-27,2,월요일,22.8,0.0,0.0,1046,경기도,안산시 상록구,음식,18
07-27,10,월요일,24.7,0.0,0.0,1964,경기도,안산시 상록구,음식,16
07-27,11,월요일,24.6,0.0,0.0,1851,경기도,안산시 상록구,음식,43
07-27,12,월요일,23.7,0.3,0.0,1279,경기도,안산시 상록구,음식,96
07-27,13,월요일,23.8,1.0,0.0,560,경기도,안산시 상록구,음식,60
07-27,14,월요일,25.3,0.2,0.0,964,경기도,안산시 상록구,음식,48
07-27,15,월요일,26.0,0.0,0.0,1538,경기도,안산시 상록구,음식,44
07-27,16,월요일,26.3,0.0,0.0,916,경기도,안산시 상록구,음식,47
07-27,17,월요일,26.8,0.0,0.0,1087,경기도,안산시 상록구,음식,67
07-27,18,월요일,26.5,0.0,0.0,1067,경기도,안산시 상록구,음식,124
07-27,19,월요일,26.4,0.0,0.0,1076,경기도,안산시 상록구,음식,120
07-27,20,월요일,25.6,0.0,0.0,1238,경기도,안산시 상록구,음식,105
07-27,21,월요일,25.2,0.0,0.0,1167,경기도,안산시 상록구,음식,102
07-27,22,월요일,25.1,0.0,0.0,1663,경기도,안산시 상록구,음식,49
07-27,23,월요일,25.0,0.0,0.0,1125,경기도,안산시 상록구,음식,46
07-28,0,화요일,24.9,0.0,0.0,1271,경기도,안산시 상록구,음식,25
07-28,1,화요일,24.1,0.0,0.0,1131,경기도,안산시 상록구,음식,19
07-28,2,화요일,23.4,0.0,0.0,1299,경기도,안산시 상록구,음식,17
07-28,10,화요일,24.3,0.2,0.0,1985,경기도,안산시 상록구,음식,9
07-28,11,화요일,24.4,0.1,0.0,2000,경기도,안산시 상록구,음식,45
07-28,12,화요일,24.7,0.0,0.0,2000,경기도,안산시 상록구,음식,83
07-28,13,화요일,25.0,0.0,0.0,1966,경기도,안산시 상록구,음식,64
07-28,14,화요일,25.6,0.2,0.0,1922,경기도,안산시 상록구,음식,60
07-28,15,화요일,25.3,0.1,0.0,1480,경기도,안산시 상록구,음식,35
07-28,16,화요일,25.3,0.5,0.0,1233,경기도,안산시 상록구,음식,58
07-28,17,화요일,25.0,0.0,0.0,1892,경기도,안산시 상록구,음식,67
07-28,18,화요일,24.7,0.0,0.0,1782,경기도,안산시 상록구,음식,118
07-28,19,화요일,25.1,0.0,0.0,1896,경기도,안산시 상록구,음식,122
07-28,20,화요일,24.9,0.0,0.0,1768,경기도,안산시 상록구,음식,115
07-28,21,화요일,24.5,0.0,0.0,1532,경기도,안산시 상록구,음식,84
07-28,22,화요일,24.7,0.0,0.0,1620,경기도,안산시 상록구,음식,67
07-28,23,화요일,24.7,0.0,0.0,1719,경기도,안산시 상록구,음식,44
07-29,0,수요일,24.1,0.4,0.0,1512,경기도,안산시 상록구,음식,26
07-29,1,수요일,24.2,0.0,0.0,1941,경기도,안산시 상록구,음식,15
07-29,2,수요일,23.9,0.1,0.0,1985,경기도,안산시 상록구,음식,21
07-29,10,수요일,24.5,0.0,0.0,2000,경기도,안산시 상록구,음식,17
07-29,11,수요일,24.6,0.2,0.0,500,경기도,안산시 상록구,음식,54
07-29,12,수요일,24.9,3.0,0.0,1700,경기도,안산시 상록구,음식,80
07-29,13,수요일,25.6,0.0,0.0,2000,경기도,안산시 상록구,음식,67
07-29,14,수요일,26.5,0.0,0.0,2000,경기도,안산시 상록구,음식,46
07-29,15,수요일,27.6,0.0,0.0,2000,경기도,안산시 상록구,음식,52
07-29,16,수요일,26.8,0.0,0.0,2000,경기도,안산시 상록구,음식,47
07-29,17,수요일,26.4,0.1,0.0,950,경기도,안산시 상록구,음식,108
07-29,18,수요일,25.2,21.5,0.0,800,경기도,안산시 상록구,음식,145
07-29,19,수요일,25.0,1.4,0.0,650,경기도,안산시 상록구,음식,136
07-29,20,수요일,24.7,0.6,0.0,700,경기도,안산시 상록구,음식,133
07-29,21,수요일,24.5,1.9,0.0,760,경기도,안산시 상록구,음식,102
07-29,22,수요일,24.3,0.2,0.0,500,경기도,안산시 상록구,음식,85
07-29,23,수요일,24.2,0.0,0.0,400,경기도,안산시 상록구,음식,56
07-30,0,목요일,24.2,0.0,0.0,500,경기도,안산시 상록구,음식,33
07-30,1,목요일,24.2,0.1,0.0,550,경기도,안산시 상록구,음식,20
07-30,2,목요일,24.2,0.1,0.0,450,경기도,안산시 상록구,음식,17
07-30,10,목요일,24.8,0.0,0.0,500,경기도,안산시 상록구,음식,6
07-30,11,목요일,25.4,0.0,0.0,700,경기도,안산시 상록구,음식,44
07-30,12,목요일,26.1,0.0,0.0,707,경기도,안산시 상록구,음식,78
07-30,13,목요일,27.1,0.0,0.0,618,경기도,안산시 상록구,음식,49
07-30,14,목요일,27.3,0.0,0.0,899,경기도,안산시 상록구,음식,43
07-30,15,목요일,27.5,0.0,0.0,1649,경기도,안산시 상록구,음식,39
07-30,16,목요일,27.3,0.0,0.0,1351,경기도,안산시 상록구,음식,39
07-30,17,목요일,26.9,0.0,0.0,1160,경기도,안산시 상록구,음식,69
07-30,18,목요일,25.6,0.0,0.0,2000,경기도,안산시 상록구,음식,131
07-30,19,목요일,25.4,0.0,0.0,1993,경기도,안산시 상록구,음식,140
07-30,20,목요일,24.3,0.0,0.0,1975,경기도,안산시 상록구,음식,120
07-30,21,목요일,23.5,0.0,0.0,1160,경기도,안산시 상록구,음식,83
07-30,22,목요일,22.8,0.0,0.0,1225,경기도,안산시 상록구,음식,82
07-30,23,목요일,22.9,0.0,0.0,1087,경기도,안산시 상록구,음식,44
07-31,0,금요일,22.6,0.0,0.0,986,경기도,안산시 상록구,음식,23
07-31,1,금요일,23.0,0.0,0.0,1030,경기도,안산시 상록구,음식,18
07-31,2,금요일,23.1,0.0,0.0,813,경기도,안산시 상록구,음식,9
07-31,3,금요일,23.1,0.0,0.0,708,경기도,안산시 상록구,음식,1
07-31,10,금요일,27.4,0.0,0.0,1175,경기도,안산시 상록구,음식,26
07-31,11,금요일,28.4,0.0,0.0,1308,경기도,안산시 상록구,음식,54
07-31,12,금요일,28.3,0.0,0.0,1414,경기도,안산시 상록구,음식,72
07-31,13,금요일,28.1,0.0,0.0,1707,경기도,안산시 상록구,음식,55
07-31,14,금요일,28.7,0.0,0.0,1661,경기도,안산시 상록구,음식,48
07-31,15,금요일,28.8,0.0,0.0,1703,경기도,안산시 상록구,음식,40
07-31,16,금요일,28.9,0.0,0.0,2000,경기도,안산시 상록구,음식,40
07-31,17,금요일,27.6,0.0,0.0,2000,경기도,안산시 상록구,음식,84
07-31,18,금요일,26.9,0.0,0.0,1975,경기도,안산시 상록구,음식,123
07-31,19,금요일,26.8,0.0,0.0,1998,경기도,안산시 상록구,음식,169
07-31,20,금요일,26.2,0.0,0.0,1845,경기도,안산시 상록구,음식,156
07-31,21,금요일,25.7,0.0,0.0,1656,경기도,안산시 상록구,음식,117
07-31,22,금요일,25.7,0.0,0.0,1724,경기도,안산시 상록구,음식,101
07-31,23,금요일,25.5,0.0,0.0,1875,경기도,안산시 상록구,음식,56
08-01,0,토요일,25.2,0.0,0.0,1345,경기도,안산시 상록구,음식,41
08-01,1,토요일,25.4,0.0,0.0,1387,경기도,안산시 상록구,음식,28
08-01,2,토요일,25.3,0.0,0.0,1717,경기도,안산시 상록구,음식,14
08-01,10,토요일,27.8,0.0,0.0,1819,경기도,안산시 상록구,음식,22
08-01,11,토요일,28.6,0.0,0.0,1798,경기도,안산시 상록구,음식,64
08-01,12,토요일,28.9,0.0,0.0,1464,경기도,안산시 상록구,음식,123
08-01,13,토요일,26.0,3.9,0.0,584,경기도,안산시 상록구,음식,120
08-01,14,토요일,26.3,6.9,0.0,1780,경기도,안산시 상록구,음식,99
08-01,15,토요일,26.8,0.0,0.0,1016,경기도,안산시 상록구,음식,95
08-01,16,토요일,26.7,0.0,0.0,1751,경기도,안산시 상록구,음식,81
08-01,17,토요일,26.9,0.0,0.0,1200,경기도,안산시 상록구,음식,118
08-01,18,토요일,27.1,0.0,0.0,1737,경기도,안산시 상록구,음식,154
08-01,19,토요일,26.8,0.0,0.0,1998,경기도,안산시 상록구,음식,130
08-01,20,토요일,26.2,0.0,0.0,1950,경기도,안산시 상록구,음식,133
08-01,21,토요일,25.8,0.0,0.0,2000,경기도,안산시 상록구,음식,129
08-01,22,토요일,24.2,4.7,0.0,478,경기도,안산시 상록구,음식,92
08-01,23,토요일,24.3,2.6,0.0,1924,경기도,안산시 상록구,음식,82
08-02,0,일요일,24.2,10.6,0.0,488,경기도,안산시 상록구,음식,45
