날짜,시간,요일,기온,강수량,적설,시도,시군구,업종,주문건수
2021-01-22,11,금요일,6.2,0.0,0.0,경기도,안산시 상록구,음식,44
2021-01-22,12,금요일,6.7,0.0,0.0,경기도,안산시 상록구,음식,79
2021-01-22,13,금요일,7.0,0.0,0.0,경기도,안산시 상록구,음식,53
2021-01-22,14,금요일,7.5,0.0,0.0,경기도,안산시 상록구,음식,34
2021-01-22,15,금요일,7.2,0.0,0.0,경기도,안산시 상록구,음식,40
2021-01-22,16,금요일,7.1,0.0,0.0,경기도,안산시 상록구,음식,34
2021-01-22,17,금요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,74
2021-01-22,18,금요일,6.1,0.0,0.0,경기도,안산시 상록구,음식,114
2021-01-22,19,금요일,5.9,0.0,0.0,경기도,안산시 상록구,음식,177
2021-01-22,20,금요일,6.3,0.0,0.0,경기도,안산시 상록구,음식,148
2021-01-22,21,금요일,6.0,0.0,0.0,경기도,안산시 상록구,음식,135
2021-01-22,22,금요일,6.0,0.0,0.0,경기도,안산시 상록구,음식,92
2021-01-22,23,금요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,76
2021-01-23,0,토요일,5.5,0.0,0.0,경기도,안산시 상록구,음식,37
2021-01-23,1,토요일,5.0,0.0,0.0,경기도,안산시 상록구,음식,22
2021-01-23,2,토요일,4.9,0.0,0.0,경기도,안산시 상록구,음식,17
2021-01-23,10,토요일,7.8,0.0,0.0,경기도,안산시 상록구,음식,36
2021-01-23,11,토요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,62
2021-01-23,12,토요일,10.5,0.0,0.0,경기도,안산시 상록구,음식,69
2021-01-23,13,토요일,10.8,0.0,0.0,경기도,안산시 상록구,음식,64
2021-01-23,14,토요일,11.5,0.0,0.0,경기도,안산시 상록구,음식,49
2021-01-23,15,토요일,12.1,0.0,0.0,경기도,안산시 상록구,음식,44
2021-01-23,16,토요일,11.9,0.0,0.0,경기도,안산시 상록구,음식,55
2021-01-23,17,토요일,11.7,0.0,0.0,경기도,안산시 상록구,음식,97
2021-01-23,18,토요일,11.2,0.0,0.0,경기도,안산시 상록구,음식,176
2021-01-23,19,토요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,171
2021-01-23,20,토요일,9.4,0.0,0.0,경기도,안산시 상록구,음식,123
2021-01-23,21,토요일,8.5,0.0,0.0,경기도,안산시 상록구,음식,118
2021-01-23,22,토요일,8.0,0.0,0.0,경기도,안산시 상록구,음식,117
2021-01-23,23,토요일,7.2,0.0,0.0,경기도,안산시 상록구,음식,60
2021-01-24,0,일요일,6.8,0.0,0.0,경기도,안산시 상록구,음식,31
2021-01-24,1,일요일,6.2,0.0,0.0,경기도,안산시 상록구,음식,28
2021-01-24,2,일요일,6.0,0.0,0.0,경기도,안산시 상록구,음식,20
2021-01-24,10,일요일,6.9,0.0,0.0,경기도,안산시 상록구,음식,46
2021-01-24,11,일요일,8.4,0.0,0.0,경기도,안산시 상록구,음식,82
2021-01-24,12,일요일,10.2,0.0,0.0,경기도,안산시 상록구,음식,87
2021-01-24,13,일요일,10.9,0.0,0.0,경기도,안산시 상록구,음식,81
2021-01-24,14,일요일,11.8,0.0,0.0,경기도,안산시 상록구,음식,59
2021-01-24,15,일요일,12.5,0.0,0.0,경기도,안산시 상록구,음식,59
2021-01-24,16,일요일,12.5,0.0,0.0,경기도,안산시 상록구,음식,81
2021-01-24,17,일요일,11.8,0.0,0.0,경기도,안산시 상록구,음식,119
2021-01-24,18,일요일,9.9,0.0,0.0,경기도,안산시 상록구,음식,159
2021-01-24,19,일요일,7.7,0.0,0.0,경기도,안산시 상록구,음식,121
2021-01-24,20,일요일,5.9,0.0,0.0,경기도,안산시 상록구,음식,121
2021-01-24,21,일요일,4.6,0.0,0.0,경기도,안산시 상록구,음식,94
2021-01-24,22,일요일,4.2,0.0,0.0,경기도,안산시 상록구,음식,70
2021-01-24,23,일요일,3.0,0.0,0.0,경기도,안산시 상록구,음식,38
2021-01-25,0,월요일,3.2,0.0,0.0,경기도,안산시 상록구,음식,27
2021-01-25,1,월요일,2.7,0.0,0.0,경기도,안산시 상록구,음식,14
2021-01-25,2,월요일,1.6,0.0,0.0,경기도,안산시 상록구,음식,8
2021-01-25,10,월요일,7.5,0.0,0.0,경기도,안산시 상록구,음식,30
2021-01-25,11,월요일,8.5,0.0,0.0,경기도,안산시 상록구,음식,53
2021-01-25,12,월요일,10.3,0.0,0.0,경기도,안산시 상록구,음식,66
2021-01-25,13,월요일,12.3,0.0,0.0,경기도,안산시 상록구,음식,63
2021-01-25,14,월요일,13.1,0.0,0.0,경기도,안산시 상록구,음식,37
2021-01-25,15,월요일,13.9,0.0,0.0,경기도,안산시 상록구,음식,26
2021-01-25,16,월요일,13.6,0.0,0.0,경기도,안산시 상록구,음식,34
2021-01-25,17,월요일,13.2,0.0,0.0,경기도,안산시 상록구,음식,47
2021-01-25,18,월요일,11.1,0.0,0.0,경기도,안산시 상록구,음식,127
2021-01-25,19,월요일,9.6,0.0,0.0,경기도,안산시 상록구,음식,108
2021-01-25,20,월요일,7.9,0.0,0.0,경기도,안산시 상록구,음식,108
2021-01-25,21,월요일,6.6,0.0,0.0,경기도,안산시 상록구,음식,71
2021-01-25,22,월요일,5.5,0.0,0.0,경기도,안산시 상록구,음식,57
2021-01-25,23,월요일,4.3,0.0,0.0,경기도,안산시 상록구,음식,41
2021-01-26,0,화요일,4.5,0.0,0.0,경기도,안산시 상록구,음식,24
2021-01-26,1,화요일,4.1,0.0,0.0,경기도,안산시 상록구,음식,19
2021-01-26,2,화요일,4.1,0.0,0.0,경기도,안산시 상록구,음식,17
2021-01-26,10,화요일,4.6,0.0,0.0,경기도,안산시 상록구,음식,31
2021-01-26,11,화요일,4.7,0.0,0.0,경기도,안산시 상록구,음식,52
2021-01-26,12,화요일,5.0,3.4,0.0,경기도,안산시 상록구,음식,89
2021-01-26,13,화요일,6.0,0.0,0.0,경기도,안산시 상록구,음식,54
2021-01-26,14,화요일,6.2,0.0,0.0,경기도,안산시 상록구,음식,55
2021-01-26,15,화요일,6.5,0.0,0.0,경기도,안산시 상록구,음식,38
2021-01-26,16,화요일,6.1,0.0,0.0,경기도,안산시 상록구,음식,53
2021-01-26,17,화요일,5.0,0.0,0.0,경기도,안산시 상록구,음식,92
2021-01-26,18,화요일,4.2,0.4,0.0,경기도,안산시 상록구,음식,124
2021-01-26,19,화요일,4.1,0.0,0.0,경기도,안산시 상록구,음식,140
2021-01-26,20,화요일,4.1,0.0,0.0,경기도,안산시 상록구,음식,116
2021-01-26,21,화요일,4.0,0.0,0.0,경기도,안산시 상록구,음식,79
2021-01-26,22,화요일,2.8,0.0,0.0,경기도,안산시 상록구,음식,60
2021-01-26,23,화요일,2.2,0.0,0.0,경기도,안산시 상록구,음식,53
2021-01-27,0,수요일,1.1,0.0,0.0,경기도,안산시 상록구,음식,17
2021-01-27,1,수요일,0.2,0.0,0.0,경기도,안산시 상록구,음식,24
2021-01-27,2,수요일,0.7,0.0,0.0,경기도,안산시 상록구,음식,8
2021-01-27,10,수요일,1.5,0.0,0.0,경기도,안산시 상록구,음식,30
2021-01-27,11,수요일,3.3,0.0,0.0,경기도,안산시 상록구,음식,58
2021-01-27,12,수요일,5.1,0.0,0.0,경기도,안산시 상록구,음식,87
2021-01-27,13,수요일,5.3,0.0,0.0,경기도,안산시 상록구,음식,60
2021-01-27,14,수요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,36
2021-01-27,15,수요일,6.2,0.0,0.0,경기도,안산시 상록구,음식,28
2021-01-27,16,수요일,5.3,0.0,0.0,경기도,안산시 상록구,음식,36
2021-01-27,17,수요일,3.4,0.0,0.0,경기도,안산시 상록구,음식,66
2021-01-27,18,수요일,1.6,0.0,0.0,경기도,안산시 상록구,음식,121
2021-01-27,19,수요일,0.9,0.0,0.0,경기도,안산시 상록구,음식,138
2021-01-27,20,수요일,0.8,0.0,0.0,경기도,안산시 상록구,음식,123
2021-01-27,21,수요일,0.5,0.0,0.0,경기도,안산시 상록구,음식,79
2021-01-27,22,수요일,0.0,0.0,0.0,경기도,안산시 상록구,음식,85
2021-01-27,23,수요일,-0.4,0.0,0.0,경기도,안산시 상록구,음식,34
2021-01-28,0,목요일,-0.3,0.0,0.0,경기도,안산시 상록구,음식,25
2021-01-28,1,목요일,-0.5,0.0,0.0,경기도,안산시 상록구,음식,14
2021-01-28,2,목요일,-0.6,0.0,0.0,경기도,안산시 상록구,음식,15
2021-01-28,10,목요일,-0.6,0.0,0.0,경기도,안산시 상록구,음식,27
2021-01-28,13,목요일,0.5,0.0,1.8,경기도,안산시 상록구,음식,36
2021-01-28,14,목요일,0.6,0.0,1.0,경기도,안산시 상록구,음식,45
2021-01-28,15,목요일,-0.4,0.0,0.8,경기도,안산시 상록구,음식,37
2021-01-28,16,목요일,-1.5,0.0,0.6,경기도,안산시 상록구,음식,32
2021-01-28,17,목요일,-3.0,0.0,0.6,경기도,안산시 상록구,음식,72
2021-01-28,18,목요일,-4.3,0.0,0.6,경기도,안산시 상록구,음식,113
2021-01-28,19,목요일,-4.4,0.0,0.6,경기도,안산시 상록구,음식,141
2021-01-28,20,목요일,-6.0,0.0,0.6,경기도,안산시 상록구,음식,98
2021-01-28,21,목요일,-6.9,0.0,0.6,경기도,안산시 상록구,음식,102
2021-01-28,22,목요일,-7.4,0.0,0.6,경기도,안산시 상록구,음식,82
2021-01-28,23,목요일,-7.7,0.0,0.6,경기도,안산시 상록구,음식,59
2021-01-29,0,금요일,-8.6,0.0,0.6,경기도,안산시 상록구,음식,19
2021-01-29,1,금요일,-9.2,0.0,0.6,경기도,안산시 상록구,음식,17
2021-01-29,2,금요일,-9.7,0.0,0.6,경기도,안산시 상록구,음식,13
2021-01-29,10,금요일,-8.6,0.0,0.3,경기도,안산시 상록구,음식,27
2021-01-29,11,금요일,-8.0,0.0,0.2,경기도,안산시 상록구,음식,80
2021-01-29,12,금요일,-6.9,0.0,0.1,경기도,안산시 상록구,음식,74
2021-01-29,13,금요일,-6.5,0.0,0.1,경기도,안산시 상록구,음식,56
2021-01-29,14,금요일,-5.3,0.0,0.0,경기도,안산시 상록구,음식,50
2021-01-29,15,금요일,-4.7,0.0,0.0,경기도,안산시 상록구,음식,32
2021-01-29,16,금요일,-5.0,0.0,0.0,경기도,안산시 상록구,음식,42
2021-01-29,17,금요일,-5.7,0.0,0.0,경기도,안산시 상록구,음식,72
2021-01-29,18,금요일,-6.4,0.0,0.0,경기도,안산시 상록구,음식,133
2021-01-29,19,금요일,-7.1,0.0,0.0,경기도,안산시 상록구,음식,188
2021-01-29,20,금요일,-7.6,0.0,0.0,경기도,안산시 상록구,음식,164
2021-01-29,21,금요일,-8.1,0.0,0.0,경기도,안산시 상록구,음식,144
2021-01-29,22,금요일,-8.3,0.0,0.0,경기도,안산시 상록구,음식,97
2021-01-29,23,금요일,-8.2,0.0,0.0,경기도,안산시 상록구,음식,49
2021-01-30,0,토요일,-8.5,0.0,0.0,경기도,안산시 상록구,음식,31
2021-01-30,1,토요일,-6.9,0.0,0.0,경기도,안산시 상록구,음식,16
2021-01-30,2,토요일,-6.6,0.0,0.0,경기도,안산시 상록구,음식,13
2021-01-30,10,토요일,-2.1,0.0,0.0,경기도,안산시 상록구,음식,39
2021-01-30,11,토요일,-0.3,0.0,0.0,경기도,안산시 상록구,음식,73
2021-01-30,12,토요일,1.5,0.0,0.0,경기도,안산시 상록구,음식,88
2021-01-30,13,토요일,4.9,0.0,0.0,경기도,안산시 상록구,음식,68
2021-01-30,14,토요일,6.0,0.0,0.0,경기도,안산시 상록구,음식,79
2021-01-30,15,토요일,5.9,0.0,0.0,경기도,안산시 상록구,음식,52
2021-01-30,16,토요일,5.6,0.0,0.0,경기도,안산시 상록구,음식,55
2021-01-30,17,토요일,4.8,0.0,0.0,경기도,안산시 상록구,음식,129
2021-01-30,18,토요일,3.2,0.0,0.0,경기도,안산시 상록구,음식,184
2021-01-30,19,토요일,1.5,0.0,0.0,경기도,안산시 상록구,음식,148
2021-01-30,20,토요일,-0.2,0.0,0.0,경기도,안산시 상록구,음식,137
2021-01-30,21,토요일,-1.0,0.0,0.0,경기도,안산시 상록구,음식,154
2021-01-30,22,토요일,-1.7,0.0,0.0,경기도,안산시 상록구,음식,99
2021-01-30,23,토요일,-2.4,0.0,0.0,경기도,안산시 상록구,음식,71
2021-01-31,0,일요일,-3.0,0.0,0.0,경기도,안산시 상록구,음식,47
2021-01-31,1,일요일,-3.6,0.0,0.0,경기도,안산시 상록구,음식,19
2021-01-31,2,일요일,-4.3,0.0,0.0,경기도,안산시 상록구,음식,22
2021-01-31,10,일요일,1.9,0.0,0.0,경기도,안산시 상록구,음식,48
2021-01-31,11,일요일,3.8,0.0,0.0,경기도,안산시 상록구,음식,78
2021-01-31,12,일요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,83
2021-01-31,13,일요일,7.5,0.0,0.0,경기도,안산시 상록구,음식,70
2021-01-31,14,일요일,9.0,0.0,0.0,경기도,안산시 상록구,음식,68
2021-01-31,15,일요일,10.1,0.0,0.0,경기도,안산시 상록구,음식,71
2021-01-31,16,일요일,10.0,0.0,0.0,경기도,안산시 상록구,음식,80
2021-01-31,17,일요일,9.5,0.0,0.0,경기도,안산시 상록구,음식,147
2021-01-31,18,일요일,8.5,0.0,0.0,경기도,안산시 상록구,음식,186
2021-01-31,19,일요일,7.6,0.0,0.0,경기도,안산시 상록구,음식,146
2021-01-31,20,일요일,7.3,0.0,0.0,경기도,안산시 상록구,음식,109
2021-01-31,21,일요일,6.7,0.0,0.0,경기도,안산시 상록구,음식,97
2021-01-31,22,일요일,6.6,0.0,0.0,경기도,안산시 상록구,음식,72
2021-01-31,23,일요일,6.4,0.0,0.0,경기도,안산시 상록구,음식,47
2021-02-01,0,월요일,6.8,0.0,0.0,경기도,안산시 상록구,음식,26
2021-02-01,1,월요일,6.6,0.0,0.0,경기도,안산시 상록구,음식,18
2021-02-01,2,월요일,6.3,0.0,0.0,경기도,안산시 상록구,음식,12
2021-02-01,10,월요일,7.0,0.0,0.0,경기도,안산시 상록구,음식,25
2021-02-01,11,월요일,8.2,0.0,0.0,경기도,안산시 상록구,음식,63
2021-02-01,12,월요일,8.7,0.0,0.0,경기도,안산시 상록구,음식,75
2021-02-01,13,월요일,9.3,0.0,0.0,경기도,안산시 상록구,음식,62
2021-02-01,14,월요일,9.2,0.0,0.0,경기도,안산시 상록구,음식,50
2021-02-01,15,월요일,8.3,0.0,0.0,경기도,안산시 상록구,음식,35
2021-02-01,16,월요일,6.3,0.0,0.0,경기도,안산시 상록구,음식,29
2021-02-01,17,월요일,5.5,0.0,0.0,경기도,안산시 상록구,음식,82
2021-02-01,18,월요일,4.3,0.0,0.0,경기도,안산시 상록구,음식,133
2021-02-01,19,월요일,4.2,0.0,0.0,경기도,안산시 상록구,음식,134
2021-02-01,20,월요일,3.3,0.0,0.0,경기도,안산시 상록구,음식,107
2021-02-01,21,월요일,3.0,0.0,0.0,경기도,안산시 상록구,음식,117
2021-02-01,22,월요일,1.7,0.0,0.0,경기도,안산시 상록구,음식,51
2021-02-01,23,월요일,0.3,0.0,0.0,경기도,안산시 상록구,음식,42
2021-02-02,0,화요일,-1.2,0.0,0.0,경기도,안산시 상록구,음식,28
2021-02-02,1,화요일,-2.2,0.0,0.0,경기도,안산시 상록구,음식,17
2021-02-02,2,화요일,-2.8,0.0,0.0,경기도,안산시 상록구,음식,7
2021-02-02,10,화요일,-5.3,0.0,0.0,경기도,안산시 상록구,음식,26
2021-02-02,11,화요일,-4.7,0.0,0.0,경기도,안산시 상록구,음식,71
2021-02-02,12,화요일,-3.8,0.0,0.0,경기도,안산시 상록구,음식,76
2021-02-02,13,화요일,-3.0,0.0,0.0,경기도,안산시 상록구,음식,55
2021-02-02,14,화요일,-3.0,0.0,0.0,경기도,안산시 상록구,음식,58
2021-02-02,15,화요일,-3.4,0.0,0.0,경기도,안산시 상록구,음식,30
2021-02-02,16,화요일,-3.2,0.0,0.0,경기도,안산시 상록구,음식,47
2021-02-02,17,화요일,-3.7,0.0,0.0,경기도,안산시 상록구,음식,71
2021-02-02,18,화요일,-4.5,0.0,0.0,경기도,안산시 상록구,음식,146
2021-02-02,19,화요일,-4.9,0.0,0.0,경기도,안산시 상록구,음식,146
2021-02-02,20,화요일,-4.5,0.0,0.0,경기도,안산시 상록구,음식,142
2021-02-02,21,화요일,-5.2,0.0,0.1,경기도,안산시 상록구,음식,128
2021-02-02,22,화요일,-4.8,0.0,0.2,경기도,안산시 상록구,음식,86
2021-02-03,10,수요일,-5.6,0.0,0.2,경기도,안산시 상록구,음식,30
2021-02-03,11,수요일,-3.8,0.0,0.2,경기도,안산시 상록구,음식,48
2021-02-03,12,수요일,-1.8,0.0,0.0,경기도,안산시 상록구,음식,72
2021-02-03,13,수요일,-1.0,0.0,0.0,경기도,안산시 상록구,음식,58
2021-02-03,14,수요일,0.7,0.0,0.0,경기도,안산시 상록구,음식,47
2021-02-03,15,수요일,1.5,0.0,0.0,경기도,안산시 상록구,음식,39
2021-02-03,16,수요일,1.3,0.0,0.0,경기도,안산시 상록구,음식,54
2021-02-03,17,수요일,1.3,0.0,0.0,경기도,안산시 상록구,음식,71
2021-02-03,18,수요일,0.8,0.0,0.0,경기도,안산시 상록구,음식,128
2021-02-03,19,수요일,0.4,0.0,0.0,경기도,안산시 상록구,음식,153
2021-02-03,20,수요일,0.2,0.0,0.0,경기도,안산시 상록구,음식,116
2021-02-03,21,수요일,0.1,0.0,0.0,경기도,안산시 상록구,음식,92
2021-02-03,22,수요일,-1.1,0.0,1.5,경기도,안산시 상록구,음식,3
2021-02-04,10,목요일,-5.2,0.0,5.9,경기도,안산시 상록구,음식,1
2021-02-04,11,목요일,-4.2,0.0,5.7,경기도,안산시 상록구,음식,6
2021-02-04,12,목요일,-3.3,0.0,5.4,경기도,안산시 상록구,음식,1
2021-02-04,13,목요일,-2.5,0.0,4.8,경기도,안산시 상록구,음식,4
2021-02-04,14,목요일,-1.7,0.0,4.3,경기도,안산시 상록구,음식,1
2021-02-04,15,목요일,-0.7,0.0,3.5,경기도,안산시 상록구,음식,3
2021-02-04,16,목요일,-0.3,0.0,3.2,경기도,안산시 상록구,음식,4
2021-02-04,17,목요일,-0.3,0.0,3.2,경기도,안산시 상록구,음식,3
2021-02-04,18,목요일,-1.8,0.0,3.2,경기도,안산시 상록구,음식,7
2021-02-04,19,목요일,-2.7,0.0,3.2,경기도,안산시 상록구,음식,8
2021-02-04,20,목요일,-4.1,0.0,3.2,경기도,안산시 상록구,음식,12
2021-02-04,21,목요일,-4.4,0.0,3.2,경기도,안산시 상록구,음식,2
2021-02-04,22,목요일,-5.6,0.0,3.2,경기도,안산시 상록구,음식,2
2021-02-05,10,금요일,-0.8,0.0,3.0,경기도,안산시 상록구,음식,34
2021-02-05,11,금요일,0.5,0.0,2.8,경기도,안산시 상록구,음식,79
2021-02-05,12,금요일,2.4,0.0,2.6,경기도,안산시 상록구,음식,89
2021-02-05,13,금요일,3.1,0.0,2.2,경기도,안산시 상록구,음식,58
2021-02-05,14,금요일,5.1,0.0,1.3,경기도,안산시 상록구,음식,41
2021-02-05,15,금요일,6.0,0.0,0.5,경기도,안산시 상록구,음식,44
2021-02-05,16,금요일,6.6,0.0,0.2,경기도,안산시 상록구,음식,38
2021-02-05,17,금요일,5.3,0.0,0.0,경기도,안산시 상록구,음식,79
2021-02-05,18,금요일,4.2,0.0,0.0,경기도,안산시 상록구,음식,178
2021-02-05,19,금요일,3.5,0.0,0.0,경기도,안산시 상록구,음식,199
2021-02-05,20,금요일,2.2,0.0,0.0,경기도,안산시 상록구,음식,205
2021-02-05,21,금요일,2.4,0.0,0.0,경기도,안산시 상록구,음식,161
2021-02-05,22,금요일,3.3,0.0,0.0,경기도,안산시 상록구,음식,133
2021-02-05,23,금요일,3.2,0.0,0.0,경기도,안산시 상록구,음식,90
2021-02-06,0,토요일,2.5,0.0,0.0,경기도,안산시 상록구,음식,36
2021-02-06,1,토요일,1.7,0.0,0.0,경기도,안산시 상록구,음식,27
2021-02-06,2,토요일,1.4,0.0,0.0,경기도,안산시 상록구,음식,11
2021-02-06,10,토요일,5.0,0.0,0.0,경기도,안산시 상록구,음식,44
2021-02-06,11,토요일,5.9,0.0,0.0,경기도,안산시 상록구,음식,71
2021-02-06,12,토요일,8.4,0.0,0.0,경기도,안산시 상록구,음식,111
2021-02-06,13,토요일,9.2,0.0,0.0,경기도,안산시 상록구,음식,78
2021-02-06,14,토요일,9.6,0.0,0.0,경기도,안산시 상록구,음식,86
2021-02-06,15,토요일,9.8,0.0,0.0,경기도,안산시 상록구,음식,72
2021-02-06,16,토요일,9.6,0.0,0.0,경기도,안산시 상록구,음식,77
2021-02-06,17,토요일,8.6,0.0,0.0,경기도,안산시 상록구,음식,135
2021-02-06,18,토요일,7.7,0.0,0.0,경기도,안산시 상록구,음식,186
2021-02-06,19,토요일,7.9,0.0,0.0,경기도,안산시 상록구,음식,155
2021-02-06,20,토요일,7.6,0.0,0.0,경기도,안산시 상록구,음식,152
2021-02-06,21,토요일,7.3,0.0,0.0,경기도,안산시 상록구,음식,168
2021-02-06,22,토요일,7.8,0.0,0.0,경기도,안산시 상록구,음식,114
2021-02-06,23,토요일,7.5,0.0,0.0,경기도,안산시 상록구,음식,76
2021-02-07,0,일요일,7.0,0.0,0.0,경기도,안산시 상록구,음식,45
2021-02-07,1,일요일,7.0,0.0,0.0,경기도,안산시 상록구,음식,34
2021-02-07,2,일요일,6.5,0.0,0.0,경기도,안산시 상록구,음식,20
2021-02-07,10,일요일,2.5,0.0,0.0,경기도,안산시 상록구,음식,43
2021-02-07,11,일요일,3.1,0.0,0.0,경기도,안산시 상록구,음식,67
2021-02-07,12,일요일,4.8,0.0,0.0,경기도,안산시 상록구,음식,102
