날짜,시간,요일,기온,강수량,적설,시정,시도,시군구,업종,주문건수
05-02,20,일요일,12.2,0.0,0.0,1952,경기도,안산시 상록구,음식,36
05-02,21,일요일,11.1,0.0,0.0,2000,경기도,안산시 상록구,음식,44
05-02,22,일요일,10.0,0.0,0.0,2000,경기도,안산시 상록구,음식,21
05-02,23,일요일,8.8,0.0,0.0,1805,경기도,안산시 상록구,음식,15
05-03,0,월요일,8.6,0.0,0.0,1841,경기도,안산시 상록구,음식,4
05-03,1,월요일,8.9,0.0,0.0,1785,경기도,안산시 상록구,음식,2
05-03,10,월요일,14.3,0.0,0.0,1782,경기도,안산시 상록구,음식,11
05-03,11,월요일,16.2,0.0,0.0,1783,경기도,안산시 상록구,음식,20
05-03,12,월요일,17.2,0.0,0.0,2000,경기도,안산시 상록구,음식,22
05-03,13,월요일,18.3,0.0,0.0,1766,경기도,안산시 상록구,음식,25
05-03,14,월요일,19.1,0.0,0.0,2000,경기도,안산시 상록구,음식,6
05-03,15,월요일,19.8,0.0,0.0,1964,경기도,안산시 상록구,음식,14
05-03,16,월요일,19.4,0.0,0.0,1981,경기도,안산시 상록구,음식,16
05-03,17,월요일,17.7,0.0,0.0,1979,경기도,안산시 상록구,음식,23
05-03,18,월요일,16.2,0.0,0.0,2000,경기도,안산시 상록구,음식,36
05-03,19,월요일,14.9,0.0,0.0,2000,경기도,안산시 상록구,음식,31
05-03,20,월요일,13.7,0.0,0.0,2000,경기도,안산시 상록구,음식,26
05-03,21,월요일,12.5,0.0,0.0,2000,경기도,안산시 상록구,음식,28
05-03,22,월요일,11.8,0.0,0.0,2000,경기도,안산시 상록구,음식,27
05-03,23,월요일,11.1,0.0,0.0,1986,경기도,안산시 상록구,음식,16
05-04,0,화요일,11.1,0.0,0.0,1999,경기도,안산시 상록구,음식,5
05-04,1,화요일,10.6,0.0,0.0,2064,경기도,안산시 상록구,음식,1
05-04,2,화요일,10.3,0.0,0.0,1674,경기도,안산시 상록구,음식,7
05-04,10,화요일,14.2,0.3,0.0,1924,경기도,안산시 상록구,음식,14
05-04,11,화요일,14.5,0.9,0.0,1061,경기도,안산시 상록구,음식,30
05-04,12,화요일,15.5,0.0,0.0,1359,경기도,안산시 상록구,음식,29
05-04,13,화요일,17.1,0.0,0.0,1374,경기도,안산시 상록구,음식,16
05-04,14,화요일,17.9,0.0,0.0,1247,경기도,안산시 상록구,음식,25
05-04,15,화요일,16.9,3.2,0.0,521,경기도,안산시 상록구,음식,17
05-04,16,화요일,17.4,1.3,0.0,780,경기도,안산시 상록구,음식,16
05-04,17,화요일,17.8,0.3,0.0,726,경기도,안산시 상록구,음식,37
05-04,18,화요일,18.0,0.2,0.0,1170,경기도,안산시 상록구,음식,53
05-04,19,화요일,17.6,0.5,0.0,849,경기도,안산시 상록구,음식,48
05-04,20,화요일,16.6,1.9,0.0,393,경기도,안산시 상록구,음식,61
05-04,21,화요일,16.4,2.2,0.0,179,경기도,안산시 상록구,음식,52
05-04,22,화요일,16.2,3.1,0.0,214,경기도,안산시 상록구,음식,29
05-04,23,화요일,15.1,3.5,0.0,247,경기도,안산시 상록구,음식,37
05-05,0,수요일,14.3,1.4,0.0,576,경기도,안산시 상록구,음식,16
05-05,1,수요일,14.0,0.1,0.0,1950,경기도,안산시 상록구,음식,6
05-05,2,수요일,13.7,0.0,0.0,1168,경기도,안산시 상록구,음식,4
05-05,10,수요일,13.6,0.0,0.0,1650,경기도,안산시 상록구,음식,26
05-05,11,수요일,14.5,0.0,0.0,1500,경기도,안산시 상록구,음식,40
05-05,12,수요일,16.3,0.0,0.0,1859,경기도,안산시 상록구,음식,44
05-05,13,수요일,16.8,0.0,0.0,1852,경기도,안산시 상록구,음식,39
05-05,14,수요일,17.2,0.0,0.0,1792,경기도,안산시 상록구,음식,37
05-05,15,수요일,17.9,0.0,0.0,1913,경기도,안산시 상록구,음식,27
05-05,16,수요일,17.8,0.0,0.0,1961,경기도,안산시 상록구,음식,22
05-05,17,수요일,17.0,0.0,0.0,1948,경기도,안산시 상록구,음식,40
05-05,18,수요일,15.9,0.0,0.0,2000,경기도,안산시 상록구,음식,63
05-05,19,수요일,14.0,0.0,0.0,1995,경기도,안산시 상록구,음식,60
05-05,20,수요일,12.1,0.0,0.0,2000,경기도,안산시 상록구,음식,50
05-05,21,수요일,11.5,0.0,0.0,2000,경기도,안산시 상록구,음식,30
05-05,22,수요일,10.2,0.0,0.0,1999,경기도,안산시 상록구,음식,37
05-05,23,수요일,10.4,0.0,0.0,1946,경기도,안산시 상록구,음식,23
05-06,0,목요일,10.2,0.0,0.0,1993,경기도,안산시 상록구,음식,18
05-06,1,목요일,9.2,0.0,0.0,1833,경기도,안산시 상록구,음식,5
05-06,2,목요일,7.9,0.0,0.0,1821,경기도,안산시 상록구,음식,6
05-06,10,목요일,17.9,0.0,0.0,1903,경기도,안산시 상록구,음식,12
05-06,11,목요일,18.8,0.0,0.0,1985,경기도,안산시 상록구,음식,17
05-06,12,목요일,19.9,0.0,0.0,1967,경기도,안산시 상록구,음식,24
05-06,13,목요일,21.7,0.0,0.0,2005,경기도,안산시 상록구,음식,15
05-06,14,목요일,22.4,0.0,0.0,1679,경기도,안산시 상록구,음식,15
05-06,15,목요일,22.2,0.0,0.0,1823,경기도,안산시 상록구,음식,7
05-06,16,목요일,21.7,0.0,0.0,1653,경기도,안산시 상록구,음식,11
05-06,17,목요일,20.1,0.0,0.0,1915,경기도,안산시 상록구,음식,19
05-06,18,목요일,19.8,0.0,0.0,1964,경기도,안산시 상록구,음식,39
05-06,19,목요일,18.7,0.0,0.0,1950,경기도,안산시 상록구,음식,42
05-06,20,목요일,17.3,0.0,0.0,2000,경기도,안산시 상록구,음식,33
05-06,21,목요일,17.3,0.0,0.0,2000,경기도,안산시 상록구,음식,34
05-06,22,목요일,16.6,0.0,0.0,2000,경기도,안산시 상록구,음식,29
05-06,23,목요일,15.0,0.0,0.0,2000,경기도,안산시 상록구,음식,12
05-07,0,금요일,13.0,0.0,0.0,2000,경기도,안산시 상록구,음식,7
05-07,1,금요일,12.3,0.0,0.0,2000,경기도,안산시 상록구,음식,4
05-07,2,금요일,11.2,0.0,0.0,2000,경기도,안산시 상록구,음식,4
05-07,10,금요일,15.8,0.2,0.0,779,경기도,안산시 상록구,음식,13
05-07,11,금요일,14.5,8.7,0.0,945,경기도,안산시 상록구,음식,18
05-07,12,금요일,14.5,0.0,0.0,562,경기도,안산시 상록구,음식,41
05-07,13,금요일,15.9,0.0,0.0,717,경기도,안산시 상록구,음식,9
05-07,14,금요일,15.7,0.0,0.0,541,경기도,안산시 상록구,음식,23
05-07,15,금요일,15.2,0.0,0.0,478,경기도,안산시 상록구,음식,12
05-07,16,금요일,15.2,0.0,0.0,533,경기도,안산시 상록구,음식,13
05-07,17,금요일,15.2,0.0,0.0,511,경기도,안산시 상록구,음식,32
05-07,18,금요일,14.1,0.0,0.0,487,경기도,안산시 상록구,음식,49
05-07,19,금요일,12.7,0.0,0.0,515,경기도,안산시 상록구,음식,63
05-07,20,금요일,11.6,0.0,0.0,409,경기도,안산시 상록구,음식,44
05-07,21,금요일,10.9,0.0,0.0,405,경기도,안산시 상록구,음식,34
05-07,22,금요일,10.5,0.0,0.0,372,경기도,안산시 상록구,음식,38
05-07,23,금요일,10.2,0.0,0.0,372,경기도,안산시 상록구,음식,22
05-08,0,토요일,10.2,0.0,0.0,383,경기도,안산시 상록구,음식,21
05-08,1,토요일,10.1,0.0,0.0,282,경기도,안산시 상록구,음식,11
05-08,2,토요일,9.5,0.0,0.0,388,경기도,안산시 상록구,음식,6
05-08,3,토요일,9.0,0.0,0.0,404,경기도,안산시 상록구,음식,1
05-08,10,토요일,15.5,0.0,0.0,903,경기도,안산시 상록구,음식,19
05-08,11,토요일,17.8,0.0,0.0,615,경기도,안산시 상록구,음식,37
05-08,12,토요일,18.4,0.0,0.0,717,경기도,안산시 상록구,음식,41
05-08,13,토요일,19.3,0.0,0.0,779,경기도,안산시 상록구,음식,37
05-08,14,토요일,20.8,0.0,0.0,1121,경기도,안산시 상록구,음식,28
05-08,15,토요일,20.8,0.0,0.0,1208,경기도,안산시 상록구,음식,19
05-08,16,토요일,20.2,0.0,0.0,1158,경기도,안산시 상록구,음식,31
05-08,17,토요일,18.9,0.0,0.0,939,경기도,안산시 상록구,음식,50
05-08,18,토요일,17.1,0.0,0.0,821,경기도,안산시 상록구,음식,70
05-08,19,토요일,15.1,0.0,0.0,727,경기도,안산시 상록구,음식,55
05-08,20,토요일,13.7,0.0,0.0,644,경기도,안산시 상록구,음식,50
05-08,21,토요일,12.7,0.0,0.0,618,경기도,안산시 상록구,음식,54
05-08,22,토요일,12.2,0.0,0.0,586,경기도,안산시 상록구,음식,31
05-08,23,토요일,11.6,0.0,0.0,582,경기도,안산시 상록구,음식,34
05-09,0,일요일,10.6,0.0,0.0,768,경기도,안산시 상록구,음식,12
05-09,1,일요일,10.7,0.0,0.0,957,경기도,안산시 상록구,음식,9
05-09,2,일요일,10.5,0.0,0.0,1023,경기도,안산시 상록구,음식,3
05-09,10,일요일,17.3,0.0,0.0,1990,경기도,안산시 상록구,음식,30
05-09,11,일요일,19.2,0.0,0.0,1997,경기도,안산시 상록구,음식,32
05-09,12,일요일,19.7,0.0,0.0,1975,경기도,안산시 상록구,음식,59
05-09,13,일요일,20.3,0.0,0.0,1997,경기도,안산시 상록구,음식,44
05-09,14,일요일,20.1,0.0,0.0,2000,경기도,안산시 상록구,음식,23
05-09,15,일요일,20.4,0.0,0.0,1991,경기도,안산시 상록구,음식,22
05-09,16,일요일,20.8,0.0,0.0,2000,경기도,안산시 상록구,음식,36
05-09,17,일요일,19.9,0.0,0.0,2000,경기도,안산시 상록구,음식,53
05-09,18,일요일,17.8,0.0,0.0,2000,경기도,안산시 상록구,음식,42
05-09,19,일요일,16.4,0.0,0.0,2000,경기도,안산시 상록구,음식,53
05-09,20,일요일,14.3,0.0,0.0,2000,경기도,안산시 상록구,음식,46
05-09,21,일요일,12.8,0.0,0.0,2000,경기도,안산시 상록구,음식,34
05-09,22,일요일,12.0,0.0,0.0,2000,경기도,안산시 상록구,음식,30
05-09,23,일요일,11.0,0.0,0.0,1954,경기도,안산시 상록구,음식,19
05-10,0,월요일,10.2,0.0,0.0,2000,경기도,안산시 상록구,음식,1
05-10,1,월요일,9.7,0.0,0.0,2000,경기도,안산시 상록구,음식,1
05-10,2,월요일,9.3,0.0,0.0,2000,경기도,안산시 상록구,음식,3
05-10,10,월요일,10.5,1.6,0.0,1652,경기도,안산시 상록구,음식,17
05-10,11,월요일,11.3,0.7,0.0,1183,경기도,안산시 상록구,음식,23
05-10,12,월요일,11.6,0.1,0.0,2000,경기도,안산시 상록구,음식,26
05-10,13,월요일,12.0,0.6,0.0,1956,경기도,안산시 상록구,음식,16
05-10,14,월요일,12.5,0.3,0.0,1978,경기도,안산시 상록구,음식,27
05-10,15,월요일,12.9,0.0,0.0,2000,경기도,안산시 상록구,음식,19
05-10,16,월요일,13.3,0.0,0.0,2000,경기도,안산시 상록구,음식,17
05-10,17,월요일,13.2,0.0,0.0,2000,경기도,안산시 상록구,음식,27
05-10,18,월요일,13.4,0.0,0.0,2000,경기도,안산시 상록구,음식,49
05-10,19,월요일,13.2,0.0,0.0,2000,경기도,안산시 상록구,음식,34
05-10,20,월요일,13.1,0.0,0.0,1993,경기도,안산시 상록구,음식,24
05-10,21,월요일,13.0,0.0,0.0,1766,경기도,안산시 상록구,음식,29
05-10,22,월요일,13.0,0.0,0.0,1994,경기도,안산시 상록구,음식,22
05-10,23,월요일,13.1,0.0,0.0,2000,경기도,안산시 상록구,음식,14
05-11,0,화요일,12.8,0.0,0.0,2000,경기도,안산시 상록구,음식,8
05-11,1,화요일,12.9,0.0,0.0,2000,경기도,안산시 상록구,음식,2
05-11,10,화요일,18.7,0.0,0.0,1999,경기도,안산시 상록구,음식,5
05-11,11,화요일,20.3,0.0,0.0,2000,경기도,안산시 상록구,음식,14
05-11,12,화요일,21.7,0.0,0.0,1991,경기도,안산시 상록구,음식,18
05-11,13,화요일,22.7,0.0,0.0,2000,경기도,안산시 상록구,음식,18
05-11,14,화요일,23.3,0.0,0.0,1925,경기도,안산시 상록구,음식,7
05-11,15,화요일,24.0,0.0,0.0,1998,경기도,안산시 상록구,음식,13
05-11,16,화요일,23.8,0.0,0.0,1947,경기도,안산시 상록구,음식,17
05-11,17,화요일,23.4,0.0,0.0,2000,경기도,안산시 상록구,음식,13
05-11,18,화요일,22.8,0.0,0.0,2000,경기도,안산시 상록구,음식,34
05-11,19,화요일,21.5,0.0,0.0,2000,경기도,안산시 상록구,음식,40
05-11,20,화요일,20.8,0.0,0.0,2000,경기도,안산시 상록구,음식,23
05-11,21,화요일,19.8,0.0,0.0,2000,경기도,안산시 상록구,음식,28
05-11,22,화요일,18.5,0.0,0.0,2000,경기도,안산시 상록구,음식,23
05-11,23,화요일,17.8,0.0,0.0,2000,경기도,안산시 상록구,음식,13
05-12,0,수요일,17.6,0.0,0.0,1955,경기도,안산시 상록구,음식,9
05-12,1,수요일,16.4,0.0,0.0,2000,경기도,안산시 상록구,음식,6
05-12,2,수요일,16.3,0.0,0.0,2000,경기도,안산시 상록구,음식,5
05-12,10,수요일,21.2,0.0,0.0,2000,경기도,안산시 상록구,음식,11
05-12,11,수요일,22.2,0.0,0.0,2000,경기도,안산시 상록구,음식,23
05-12,12,수요일,22.4,0.0,0.0,1949,경기도,안산시 상록구,음식,26
05-12,13,수요일,23.3,0.0,0.0,1980,경기도,안산시 상록구,음식,21
05-12,14,수요일,24.7,0.0,0.0,2000,경기도,안산시 상록구,음식,18
05-12,15,수요일,25.7,0.0,0.0,1949,경기도,안산시 상록구,음식,10
05-12,16,수요일,26.7,0.0,0.0,1984,경기도,안산시 상록구,음식,9
05-12,17,수요일,26.4,0.0,0.0,1955,경기도,안산시 상록구,음식,25
05-12,18,수요일,26.3,0.0,0.0,2000,경기도,안산시 상록구,음식,41
05-12,19,수요일,25.4,0.0,0.0,2000,경기도,안산시 상록구,음식,41
05-12,20,수요일,21.5,0.0,0.0,1923,경기도,안산시 상록구,음식,33
05-12,21,수요일,20.0,0.0,0.0,1811,경기도,안산시 상록구,음식,31
05-12,22,수요일,18.3,0.0,0.0,1706,경기도,안산시 상록구,음식,30
05-12,23,수요일,17.8,0.0,0.0,1390,경기도,안산시 상록구,음식,8
05-13,0,목요일,17.1,0.0,0.0,1257,경기도,안산시 상록구,음식,2
05-13,1,목요일,16.2,0.0,0.0,1207,경기도,안산시 상록구,음식,2
05-13,2,목요일,15.0,0.0,0.0,1158,경기도,안산시 상록구,음식,1
05-13,10,목요일,24.3,0.0,0.0,2000,경기도,안산시 상록구,음식,10
05-13,11,목요일,25.0,0.0,0.0,1986,경기도,안산시 상록구,음식,27
05-13,12,목요일,26.1,0.0,0.0,1779,경기도,안산시 상록구,음식,29
05-13,13,목요일,27.1,0.0,0.0,1933,경기도,안산시 상록구,음식,17
05-13,14,목요일,27.7,0.0,0.0,1746,경기도,안산시 상록구,음식,16
05-13,15,목요일,28.3,0.0,0.0,1515,경기도,안산시 상록구,음식,9
05-13,16,목요일,26.9,0.0,0.0,1460,경기도,안산시 상록구,음식,12
05-13,17,목요일,26.5,0.0,0.0,1657,경기도,안산시 상록구,음식,26
05-13,18,목요일,25.3,0.0,0.0,1996,경기도,안산시 상록구,음식,45
05-13,19,목요일,23.2,0.0,0.0,1584,경기도,안산시 상록구,음식,48
05-13,20,목요일,20.7,0.0,0.0,1200,경기도,안산시 상록구,음식,27
05-13,21,목요일,19.0,0.0,0.0,1131,경기도,안산시 상록구,음식,37
05-13,22,목요일,18.4,0.0,0.0,1389,경기도,안산시 상록구,음식,22
05-13,23,목요일,17.7,0.0,0.0,1611,경기도,안산시 상록구,음식,15
05-14,0,금요일,16.9,0.0,0.0,1031,경기도,안산시 상록구,음식,28
05-14,1,금요일,16.3,0.0,0.0,1315,경기도,안산시 상록구,음식,4
05-14,2,금요일,15.8,0.0,0.0,1050,경기도,안산시 상록구,음식,8
05-14,10,금요일,24.2,0.0,0.0,831,경기도,안산시 상록구,음식,14
05-14,11,금요일,25.7,0.0,0.0,1199,경기도,안산시 상록구,음식,64
05-14,12,금요일,27.6,0.0,0.0,2105,경기도,안산시 상록구,음식,66
05-14,13,금요일,28.9,0.0,0.0,1983,경기도,안산시 상록구,음식,38
05-14,14,금요일,28.8,0.0,0.0,1940,경기도,안산시 상록구,음식,48
05-14,15,금요일,29.6,0.0,0.0,1949,경기도,안산시 상록구,음식,20
05-14,16,금요일,29.7,0.0,0.0,1948,경기도,안산시 상록구,음식,28
05-14,17,금요일,29.8,0.0,0.0,1992,경기도,안산시 상록구,음식,56
05-14,18,금요일,25.3,0.0,0.0,1422,경기도,안산시 상록구,음식,100
05-14,19,금요일,21.2,0.0,0.0,1694,경기도,안산시 상록구,음식,100
05-14,20,금요일,20.0,0.0,0.0,1184,경기도,안산시 상록구,음식,94
05-14,21,금요일,19.5,0.0,0.0,1186,경기도,안산시 상록구,음식,82
05-14,22,금요일,19.5,0.0,0.0,1001,경기도,안산시 상록구,음식,64
05-14,23,금요일,18.9,0.0,0.0,1105,경기도,안산시 상록구,음식,44
05-15,0,토요일,18.7,0.0,0.0,1172,경기도,안산시 상록구,음식,12
05-15,1,토요일,19.2,0.0,0.0,1023,경기도,안산시 상록구,음식,7
05-15,2,토요일,19.2,0.0,0.0,734,경기도,안산시 상록구,음식,7
05-15,3,토요일,19.2,0.0,0.0,1741,경기도,안산시 상록구,음식,1
05-16,13,일요일,19.9,3.0,0.0,795,경기도,안산시 상록구,음식,3
05-16,14,일요일,19.7,2.0,0.0,441,경기도,안산시 상록구,음식,2
05-16,15,일요일,19.7,0.8,0.0,1111,경기도,안산시 상록구,음식,7
05-16,16,일요일,19.6,0.8,0.0,296,경기도,안산시 상록구,음식,40
05-16,17,일요일,19.5,1.5,0.0,552,경기도,안산시 상록구,음식,42
05-16,18,일요일,18.3,2.8,0.0,585,경기도,안산시 상록구,음식,78
05-16,19,일요일,17.4,3.0,0.0,367,경기도,안산시 상록구,음식,63
05-16,20,일요일,16.8,1.5,0.0,779,경기도,안산시 상록구,음식,40
05-16,21,일요일,16.9,1.5,0.0,406,경기도,안산시 상록구,음식,55
05-16,22,일요일,16.4,0.4,0.0,1423,경기도,안산시 상록구,음식,27
05-16,23,일요일,16.2,0.0,0.0,2000,경기도,안산시 상록구,음식,18
05-17,0,월요일,15.9,0.0,0.0,1794,경기도,안산시 상록구,음식,13
05-17,1,월요일,15.5,0.0,0.0,2000,경기도,안산시 상록구,음식,3
05-17,2,월요일,15.3,0.0,0.0,2000,경기도,안산시 상록구,음식,5
05-17,10,월요일,15.9,0.0,0.0,1855,경기도,안산시 상록구,음식,8
05-17,11,월요일,15.8,0.1,0.0,459,경기도,안산시 상록구,음식,16
05-17,12,월요일,16.2,0.6,0.0,914,경기도,안산시 상록구,음식,24
05-17,13,월요일,15.8,0.8,0.0,696,경기도,안산시 상록구,음식,20
05-17,14,월요일,15.6,1.5,0.0,480,경기도,안산시 상록구,음식,18
05-17,15,월요일,15.5,0.0,0.0,1402,경기도,안산시 상록구,음식,19
05-17,16,월요일,15.6,0.0,0.0,1017,경기도,안산시 상록구,음식,22
05-17,17,월요일,15.9,0.0,0.0,893,경기도,안산시 상록구,음식,15
05-17,18,월요일,15.9,0.0,0.0,727,경기도,안산시 상록구,음식,44
05-17,19,월요일,15.7,0.0,0.0,870,경기도,안산시 상록구,음식,39
05-17,20,월요일,15.5,0.0,0.0,1635,경기도,안산시 상록구,음식,35
05-17,21,월요일,15.2,0.0,0.0,1333,경기도,안산시 상록구,음식,33
05-17,22,월요일,15.1,0.0,0.0,1490,경기도,안산시 상록구,음식,20
05-17,23,월요일,14.1,0.0,0.0,753,경기도,안산시 상록구,음식,17
05-18,0,화요일,13.5,0.0,0.0,833,경기도,안산시 상록구,음식,10
05-18,1,화요일,13.1,0.0,0.0,409,경기도,안산시 상록구,음식,3
05-18,2,화요일,13.2,0.0,0.0,686,경기도,안산시 상록구,음식,14
05-18,10,화요일,17.2,0.0,0.0,1728,경기도,안산시 상록구,음식,12
05-18,11,화요일,18.4,0.0,0.0,1365,경기도,안산시 상록구,음식,19
05-18,12,화요일,20.3,0.0,0.0,1416,경기도,안산시 상록구,음식,24
05-18,13,화요일,21.1,0.0,0.0,1501,경기도,안산시 상록구,음식,18
05-18,14,화요일,22.4,0.0,0.0,1774,경기도,안산시 상록구,음식,23
05-18,15,화요일,22.3,0.0,0.0,1492,경기도,안산시 상록구,음식,13
05-18,16,화요일,23.2,0.0,0.0,1999,경기도,안산시 상록구,음식,15
05-18,17,화요일,23.2,0.0,0.0,2000,경기도,안산시 상록구,음식,28
05-18,18,화요일,21.6,0.0,0.0,2000,경기도,안산시 상록구,음식,39
05-18,19,화요일,20.0,0.0,0.0,2000,경기도,안산시 상록구,음식,53
05-18,20,화요일,17.6,0.0,0.0,2000,경기도,안산시 상록구,음식,46
05-18,21,화요일,15.8,0.0,0.0,2000,경기도,안산시 상록구,음식,48
05-18,22,화요일,14.5,0.0,0.0,1999,경기도,안산시 상록구,음식,32
05-18,23,화요일,13.9,0.0,0.0,2000,경기도,안산시 상록구,음식,16
05-19,0,수요일,13.1,0.0,0.0,1867,경기도,안산시 상록구,음식,13
