단지고유번호,필지고유번호,주소,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류,동수,세대수,사용승인일,정제된_주소,lat,lon
41271320142343,4127110100101270012,경기도 안산상록구 일동 127-12,대용아트빌(127-12),대용아트빌,대용아트빌,3,1,8,2011-09-19,경기도 안산상록구 일동 127-12,37.3132361,126.8697844
41271312168204,4127110100101290001,경기도 안산상록구 일동 129-1,에덴빌라,,,3,1,8,2002-12-03,경기도 안산상록구 일동 129-1,37.3139527,126.8709424
41271312168205,4127110100101290002,경기도 안산상록구 일동 129-2,(129-2),,,3,1,2,2000-07-28,경기도 안산상록구 일동 129-2,37.313872,126.8708487
41271320300033,4127110100101290004,경기도 안산상록구 일동 129-4,나경캐슬(129-4),,,3,1,8,2014-10-08,경기도 안산상록구 일동 129-4,37.3137123,126.8706516
41271320301542,4127110100101290006,경기도 안산상록구 일동 129-6,나경캐슬(129-6),,,3,1,8,2014-10-20,경기도 안산상록구 일동 129-6,37.3135526,126.8704547
41271312168207,4127110100101290009,경기도 안산상록구 일동 129-9,대흥빌라,대흥빌라,대흥빌라,3,1,8,2002-03-19,경기도 안산상록구 일동 129-9,37.3135059,126.8701097
41271320334348,4127110100105330001,경기도 안산상록구 일동 533-1,호암빌리지(533-1),,,3,1,12,2016-04-05,경기도 안산상록구 일동 533-1,37.3186061,126.8651482
41271320346603,4127110100105330002,경기도 안산상록구 일동 533-2,일동포레스트,,,3,1,8,2017-01-12,경기도 안산상록구 일동 533-2,37.3184226,126.8651663
41271320276279,4127110100105330003,경기도 안산상록구 일동 533-3,우리가,,,3,1,13,2013-11-05,경기도 안산상록구 일동 533-3,37.3184098,126.8650152
41271320131308,4127110100105330005,경기도 안산상록구 일동 533-5,그랜드캐슬,,,3,1,8,2010-09-09,경기도 안산상록구 일동 533-5,37.3180433,126.8650753
41271312168209,4127110100105340000,경기도 안산상록구 일동 534,정우파크뷰,정우파크뷰,정우파크뷰,3,1,10,2004-09-16,경기도 안산상록구 일동 534,37.3185248,126.8654111
41271320092616,4127110100105340001,경기도 안산상록구 일동 534-1,대경산마을15차,대경산마을,대경산마을,3,1,4,2008-05-23,경기도 안산상록구 일동 534-1,37.3185104,126.8655633
41271320072028,4127110100105340003,경기도 안산상록구 일동 534-3,대풍아트빌7차,대풍빌라,대풍빌라,3,1,8,2007-09-19,경기도 안산상록구 일동 534-3,37.3181668,126.8655038
41271320071949,4127110100105340004,경기도 안산상록구 일동 534-4,대경마로니에14차(534-4),대경마로니에14차,대경마로니에14차,3,1,8,2007-09-07,경기도 안산상록구 일동 534-4,37.3179949,126.8654741
41271312168210,4127110100105340005,경기도 안산상록구 일동 534-5,창원빌라(534-5),창원빌라,창원빌라,3,1,9,2002-05-21,경기도 안산상록구 일동 534-5,37.3180139,126.8653227
41271312168211,4127110100105340006,경기도 안산상록구 일동 534-6,창원빌라(534-6),창원빌라,창원빌라,3,1,9,2002-06-04,경기도 안산상록구 일동 534-6,37.3181837,126.8653501
41271320321216,4127110100105350000,경기도 안산상록구 일동 535,크리스탈타운,크리스탈타운,크리스탈타운,3,1,4,2015-06-15,경기도 안산상록구 일동 535,37.3177841,126.8652828
41271320071950,4127110100105350001,경기도 안산상록구 일동 535-1,대경마로니에13차(535-1),대경마로니에13차,대경마로니에13차,3,1,8,2007-09-07,경기도 안산상록구 일동 535-1,37.3177695,126.865435
41271312168212,4127110100105350002,경기도 안산상록구 일동 535-2,호암아트빌(535-2),호암아트빌,호암아트빌,3,1,9,2001-11-14,경기도 안산상록구 일동 535-2,37.3175976,126.8654053
41271320050994,4127110100105350003,경기도 안산상록구 일동 535-3,대경마로니에,대경 마로니에,대경 마로니에,3,1,8,2006-08-09,경기도 안산상록구 일동 535-3,37.3174257,126.8653756
41271312168213,4127110100105350004,경기도 안산상록구 일동 535-4,창원빌라(535-4),창원빌라,창원빌라,3,1,8,2001-08-23,경기도 안산상록구 일동 535-4,37.3172537,126.8653458
41271320143762,4127110100105350005,경기도 안산상록구 일동 535-5,성호빌라트,성호빌라트,성호빌라트,3,1,8,2011-10-19,경기도 안산상록구 일동 535-5,37.3170817,126.8653161
41271312168214,4127110100105350008,경기도 안산상록구 일동 535-8,남영골든빌라(535-8),남영골든빌라,남영골든빌라,3,1,8,2001-11-13,경기도 안산상록구 일동 535-8,37.3170987,126.8651623
41271320442558,4127110100105350009,경기도 안산상록구 일동 535-9,스타빌(535-9),,,3,1,7,2023-02-10,경기도 안산상록구 일동 535-9,37.3172707,126.8651921
41271320096860,4127110100105350010,경기도 안산상록구 일동 535-10,(535-10),,,3,1,8,1999-07-10,경기도 안산상록구 일동 535-10,37.3174427,126.8652219
41271312168216,4127110100105360001,경기도 안산상록구 일동 536-1,하나아트빌,하나아트빌,하나아트빌,3,1,8,2003-01-17,경기도 안산상록구 일동 536-1,37.3175971,126.8650166
41271312168217,4127110100105360002,경기도 안산상록구 일동 536-2,(536-2),,,3,1,10,1996-08-31,경기도 안산상록구 일동 536-2,37.3174598,126.8648808
41271320334938,4127110100105360004,경기도 안산상록구 일동 536-4,모아빌(536-4),,,3,1,9,2016-04-21,경기도 안산상록구 일동 536-4,37.3172023,126.8646154
41271320349251,4127110100105360005,경기도 안산상록구 일동 536-5,동하팰리스,,,3,1,7,2017-04-13,경기도 안산상록구 일동 536-5,37.3170737,126.8644827
41271312168218,4127110100105360008,경기도 안산상록구 일동 536-8,진웅테마빌,진웅테마빌,진웅테마빌,3,1,8,2003-01-18,경기도 안산상록구 일동 536-8,37.3168974,126.8640974
41271312168219,4127110100105360009,경기도 안산상록구 일동 536-9,대경그린빌,대경그린빌,대경그린빌,3,1,10,2001-07-21,경기도 안산상록구 일동 536-9,37.3170255,126.8642277
41271312168220,4127110100105360010,경기도 안산상록구 일동 536-10,원아트빌,,,3,1,9,1996-04-01,경기도 안산상록구 일동 536-10,37.3171542,126.8643604
41271312168221,4127110100105360012,경기도 안산상록구 일동 536-12,(536-12),,,3,1,7,2000-02-12,경기도 안산상록구 일동 536-12,37.3174115,126.864626
41271320179270,4127110100105360013,경기도 안산상록구 일동 536-13,성호빌라트,,,3,1,7,2013-06-12,경기도 안산상록구 일동 536-13,37.3175401,126.8647588
41271312168222,4127110100105360014,경기도 안산상록구 일동 536-14,(536-14),,,3,1,7,1997-11-21,경기도 안산상록구 일동 536-14,37.3176688,126.8648915
41271312168223,4127110100105370003,경기도 안산상록구 일동 537-3,명성아트빌,명성아트빌,명성아트빌,3,1,8,2001-11-16,경기도 안산상록구 일동 537-3,37.3167658,126.8646621
41271312168224,4127110100105370005,경기도 안산상록구 일동 537-5,진아하이츠빌라(537-5),진아하이츠빌라,진아하이츠빌라,3,1,10,2001-09-06,경기도 안산상록구 일동 537-5,37.3167072,126.8643997
41271312168225,4127110100105370006,경기도 안산상록구 일동 537-6,진아하이츠빌라(537-6),진아하이츠빌라,진아하이츠빌라,3,1,10,2001-09-06,경기도 안산상록구 일동 537-6,37.3168458,126.8645406
41271312168226,4127110100105370008,경기도 안산상록구 일동 537-8,건영하이츠빌,건영하이츠빌,건영하이츠빌,3,1,10,2002-02-22,경기도 안산상록구 일동 537-8,37.3172856,126.8649861
41271320415207,4127110100105380000,경기도 안산상록구 일동 538,서원럭스빌(A동),서원럭스빌,서원럭스빌,3,1,8,2020-12-21,경기도 안산상록구 일동 538,37.3167015,126.8650954
41271320432334,4127110100105380002,경기도 안산상록구 일동 538-2,더힐성호B,,,3,1,8,2022-02-14,경기도 안산상록구 일동 538-2,37.3165197,126.8652187
41271320432335,4127110100105380003,경기도 안산상록구 일동 538-3,더힐성호A,,,3,1,8,2022-02-14,경기도 안산상록구 일동 538-3,37.3163519,126.8651898
41271320131070,4127110100105380004,경기도 안산상록구 일동 538-4,대경마로니에,대경마로니에,대경마로니에,3,1,8,2010-09-06,경기도 안산상록구 일동 538-4,37.3161841,126.865161
41271312168227,4127110100105380005,경기도 안산상록구 일동 538-5,청보아너스빌,,,3,1,8,2002-04-06,경기도 안산상록구 일동 538-5,37.3160047,126.865108
41271320325477,4127110100105380006,경기도 안산상록구 일동 538-6,제이빌딩,제이빌딩,제이빌딩,3,1,6,2015-09-11,경기도 안산상록구 일동 538-6,37.3158306,126.8649943
41271320416879,4127110100105380009,경기도 안산상록구 일동 538-9,성호에코빌(B동),,,3,1,8,2021-02-01,경기도 안산상록구 일동 538-9,37.3161978,126.8650067
41271320416880,4127110100105380010,경기도 안산상록구 일동 538-10,성호에코빌(A동),,,3,1,8,2021-02-01,경기도 안산상록구 일동 538-10,37.3163655,126.8650356
41271320415208,4127110100105380011,경기도 안산상록구 일동 538-11,서원럭스빌(B동),서원럭스빌,서원럭스빌,3,1,8,2020-12-21,경기도 안산상록구 일동 538-11,37.3165365,126.8650649
41271312168229,4127110100105390000,경기도 안산상록구 일동 539,정인빌라,,,3,1,10,2001-09-24,경기도 안산상록구 일동 539,37.3166134,126.864849
41271312168230,4127110100105390001,경기도 안산상록구 일동 539-1,삼성빌,,,3,1,8,2001-08-24,경기도 안산상록구 일동 539-1,37.3164774,126.8647558
41271312168231,4127110100105390003,경기도 안산상록구 일동 539-3,아산빌라,,,3,1,8,2001-07-24,경기도 안산상록구 일동 539-3,37.3161695,126.8647212
41271312168232,4127110100105390007,경기도 안산상록구 일동 539-7,(539-7),,,3,1,14,2001-07-02,경기도 안산상록구 일동 539-7,37.3162883,126.8645408
41271320143229,4127110100105390008,경기도 안산상록구 일동 539-8,성원빌(539-8),,,3,1,8,2011-10-07,경기도 안산상록구 일동 539-8,37.3163881,126.8646351
41271320449616,4127110100105400000,경기도 안산상록구 일동 540,샤인캐슬,샤인캐슬,샤인캐슬,3,1,8,2024-01-03,경기도 안산상록구 일동 540,37.3168335,126.8637461
41271312168233,4127110100105400001,경기도 안산상록구 일동 540-1,일동행복빌라,,,3,1,10,2002-05-03,경기도 안산상록구 일동 540-1,37.3167593,126.8638647
41271312168234,4127110100105400002,경기도 안산상록구 일동 540-2,명진하이츠빌,명진하이츠빌,명진하이츠빌,3,1,8,2002-04-03,경기도 안산상록구 일동 540-2,37.3166814,126.8639829
41271312168235,4127110100105400003,경기도 안산상록구 일동 540-3,(540-3),,,3,1,8,2002-09-24,경기도 안산상록구 일동 540-3,37.3166037,126.8641011
41271320090615,4127110100105400004,경기도 안산상록구 일동 540-4,한국벨루스빌2차,한국벨루스빌,한국벨루스빌,3,1,8,2008-03-27,경기도 안산상록구 일동 540-4,37.3165258,126.8642194
41271312168236,4127110100105410000,경기도 안산상록구 일동 541,진성맨션,,,3,1,10,2003-03-03,경기도 안산상록구 일동 541,37.3174217,126.8628544
41271320150416,4127110100105410001,경기도 안산상록구 일동 541-1,정원에버빌,정원에버빌,정원에버빌,3,1,8,2012-03-05,경기도 안산상록구 일동 541-1,37.3173455,126.862975
41271320090924,4127110100105410002,경기도 안산상록구 일동 541-2,삼익아트빌1차,삼익아트빌,삼익아트빌,3,1,8,2008-05-02,경기도 안산상록구 일동 541-2,37.3172665,126.8630951
41271312168237,4127110100105410003,경기도 안산상록구 일동 541-3,명진하이츠빌,,,3,1,8,2003-04-04,경기도 안산상록구 일동 541-3,37.3171875,126.8632153
41271320054473,4127110100105410004,경기도 안산상록구 일동 541-4,삼호그린빌,,,3,1,8,2006-08-21,경기도 안산상록구 일동 541-4,37.3171086,126.8633355
41271320020710,4127110100105410005,경기도 안산상록구 일동 541-5,대영세르빌,,,3,1,7,2005-08-29,경기도 안산상록구 일동 541-5,37.3170296,126.8634556
41271312168238,4127110100105410006,경기도 안산상록구 일동 541-6,명진하이츠빌B,,,3,1,8,2003-01-06,경기도 안산상록구 일동 541-6,37.3169498,126.8635725
41271312168239,4127110100105410007,경기도 안산상록구 일동 541-7,명진하이츠빌A,,,3,1,7,2003-01-06,경기도 안산상록구 일동 541-7,37.3168183,126.8634399
41271320180092,4127110100105410010,경기도 안산상록구 일동 541-10,삼원,,,3,1,9,2013-06-13,경기도 안산상록구 일동 541-10,37.3170552,126.8630793
41271320122241,4127110100105410011,경기도 안산상록구 일동 541-11,예가빌리지,,,3,1,8,2009-10-14,경기도 안산상록구 일동 541-11,37.3171342,126.8629591
41271320417560,4127110100105410012,경기도 안산상록구 일동 541-12,글로리빌,,,3,1,4,2021-03-03,경기도 안산상록구 일동 541-12,37.3172132,126.8628388
41271312168240,4127110100105420000,경기도 안산상록구 일동 542,창선하이츠빌라(542-0),창선하이츠빌라,창선하이츠빌라,3,1,10,2001-12-14,경기도 안산상록구 일동 542,37.3180101,126.8619591
41271312168241,4127110100105420001,경기도 안산상록구 일동 542-1,창선하이츠빌라(542-1),창선하이츠빌라,창선하이츠빌라,3,1,10,2001-12-14,경기도 안산상록구 일동 542-1,37.3179338,126.8620798
41271320161059,4127110100105420002,경기도 안산상록구 일동 542-2,다원하우스,다원하우스,다원하우스,3,1,8,2012-07-02,경기도 안산상록구 일동 542-2,37.3178547,126.8622002
41271320049734,4127110100105420003,경기도 안산상록구 일동 542-3,삼성쉐르빌,,,3,1,8,2006-07-14,경기도 안산상록구 일동 542-3,37.3177755,126.8623207
41271312168242,4127110100105420004,경기도 안산상록구 일동 542-4,(542-4),,,3,1,7,2004-05-17,경기도 안산상록구 일동 542-4,37.3176964,126.8624411
41271312168243,4127110100105420006,경기도 안산상록구 일동 542-6,산호아트,,,3,1,8,2003-08-18,경기도 안산상록구 일동 542-6,37.3175374,126.8626789
41271320285188,4127110100105420007,경기도 안산상록구 일동 542-7,리비앙로즈힐,,,3,1,10,2014-01-22,경기도 안산상록구 일동 542-7,37.3174057,126.8625459
41271320440020,4127110100105420011,경기도 안산상록구 일동 542-11,(542-11),,,3,1,11,2022-10-17,경기도 안산상록구 일동 542-11,37.3177223,126.8620642
41271312168244,4127110100105420012,경기도 안산상록구 일동 542-12,창선하이츠빌라(542-12),창선하이츠빌라,창선하이츠빌라,3,1,10,2001-12-15,경기도 안산상록구 일동 542-12,37.3178014,126.8619438
41271320157277,4127110100105420013,경기도 안산상록구 일동 542-13,모닝빌,,,3,1,9,2012-06-08,경기도 안산상록구 일동 542-13,37.3178805,126.8618234
41271320433167,4127110100105430002,경기도 안산상록구 일동 543-2,디오엘리,,,3,1,8,2022-03-29,경기도 안산상록구 일동 543-2,37.3185302,126.8628294
41271320115421,4127110100105430003,경기도 안산상록구 일동 543-3,명승아트빌B동,명승아트빌,명승아트빌,3,1,8,2009-01-20,경기도 안산상록구 일동 543-3,37.3184356,126.8627125
41271320054861,4127110100105430005,경기도 안산상록구 일동 543-5,(543-5),,,3,1,8,2006-09-15,경기도 안산상록구 일동 543-5,37.3182404,126.8625115
41271320344426,4127110100105430008,경기도 안산상록구 일동 543-8,금호맨션,금호맨션,금호맨션,3,1,8,2016-12-01,경기도 안산상록구 일동 543-8,37.3181546,126.8621473
41271320358158,4127110100105430010,경기도 안산상록구 일동 543-10,백년주택,백년주택,,3,1,8,2017-11-02,경기도 안산상록구 일동 543-10,37.3183501,126.8623445
41271312168245,4127110100105430011,경기도 안산상록구 일동 543-11,설화빌라,설화빌라,설화빌라,3,1,10,2001-12-26,경기도 안산상록구 일동 543-11,37.3184478,126.8624449
41271320133392,4127110100105430012,경기도 안산상록구 일동 543-12,명승아트빌A동,명승아트빌A동,명승아트빌A동,3,1,8,2010-11-24,경기도 안산상록구 일동 543-12,37.3185455,126.8625452
