단지고유번호,필지고유번호,주소,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류,동수,세대수,사용승인일
41271320136405,4127110300113690009,경기도 안산상록구 사동 1369-9,청암팰리체,,,3,1,8,2011-04-14
41271320161149,4127110300113690010,경기도 안산상록구 사동 1369-10,행복한빌5차,행복한빌 5차,행복한빌 5차,3,1,8,2012-07-06
41271320161584,4127110300113690012,경기도 안산상록구 사동 1369-12,홍익빌라,,,3,1,7,2012-07-11
41271320290892,4127110300113690013,경기도 안산상록구 사동 1369-13,유엔캐슬,유엔캐슬,유엔캐슬,3,1,8,2014-05-26
41271320321878,4127110300113690014,경기도 안산상록구 사동 1369-14,리움하우스(1369-14),,,3,1,12,2015-07-06
41271312169026,4127110300113700000,경기도 안산상록구 사동 1370,(1370-0),,,3,1,7,2002-05-27
41271320321681,4127110300113700001,경기도 안산상록구 사동 1370-1,윤성리치빌,윤성리치빌,윤성리치빌,3,1,8,2015-06-26
41271312169027,4127110300113700002,경기도 안산상록구 사동 1370-2,드림빌Ⅳ,,,3,1,8,2002-05-31
41271320143415,4127110300113700003,경기도 안산상록구 사동 1370-3,스위트빌(1370-3),,,3,1,8,2011-10-13
41271320401584,4127110300113700004,경기도 안산상록구 사동 1370-4,(1370-4),,,3,1,16,2020-04-07
41271312169028,4127110300113700006,경기도 안산상록구 사동 1370-6,도원아트빌(1370-6),도원아트빌,도원아트빌,3,1,8,2003-11-18
41271312169029,4127110300113700007,경기도 안산상록구 사동 1370-7,경인빌리지,,,3,1,8,2001-10-12
41271312169030,4127110300113700008,경기도 안산상록구 사동 1370-8,정송그린빌(1370-8),정송그린빌,정송그린빌,3,1,9,2001-10-26
41271320297087,4127110300113700010,경기도 안산상록구 사동 1370-10,태원파크(1370-10),태원파크,태원파크,3,1,8,2014-08-21
41271320297072,4127110300113700011,경기도 안산상록구 사동 1370-11,태원파크(1370-11),태원파크,태원파크,3,1,8,2014-08-21
41271312169031,4127110300113700012,경기도 안산상록구 사동 1370-12,전원빌라Ⅱ(1370-12),,,3,1,8,2001-11-19
41271320321657,4127110300113700014,경기도 안산상록구 사동 1370-14,윤성리치빌,윤성리치빌,윤성리치빌,3,1,8,2015-06-26
41271320342993,4127110300113700015,경기도 안산상록구 사동 1370-15,(1370-15),,,3,1,9,2016-10-21
41271320331485,4127110300113710000,경기도 안산상록구 사동 1371,STARCASTLEVILL,STAR CASTLE VILL,STAR CASTLE VILL,3,1,8,2016-01-20
41271320166082,4127110300113710002,경기도 안산상록구 사동 1371-2,제이에스빌,제이에스빌,제이에스빌,3,1,8,2012-11-08
41271320153221,4127110300113710006,경기도 안산상록구 사동 1371-6,동문하이츠빌,,,3,1,8,2012-04-27
41271320160823,4127110300113730001,경기도 안산상록구 사동 1373-1,정원에버빌,정원에버빌,정원에버빌,3,1,8,2012-06-21
41271320326765,4127110300113730002,경기도 안산상록구 사동 1373-2,전원빌,전원빌,전원빌,3,1,12,2015-10-26
41271312169032,4127110300113730003,경기도 안산상록구 사동 1373-3,기산주택(1373-3),,,3,1,9,2002-04-25
41271312169033,4127110300113730004,경기도 안산상록구 사동 1373-4,기산빌라(1373-4),,,3,1,8,2002-03-18
41271320090138,4127110300113730005,경기도 안산상록구 사동 1373-5,베스트빌(1373-5),베스트빌,베스트빌,3,1,8,2008-02-05
41271320163631,4127110300113730008,경기도 안산상록구 사동 1373-8,태양하이츠빌(1373-8),,,3,1,7,2012-09-26
41271320100362,4127110300113750000,경기도 안산상록구 사동 1375,신한블루빌,신한블루빌,신한블루빌,3,1,8,2008-09-11
41271320438061,4127110300113750002,경기도 안산상록구 사동 1375-2,골드캐슬,,,3,1,8,2022-07-15
41271312169034,4127110300113750006,경기도 안산상록구 사동 1375-6,우암빌리지,우암빌리지,우암빌리지,3,1,8,2002-07-30
41271320441133,4127110300113750008,경기도 안산상록구 사동 1375-8,(1375-8),,,3,1,12,2022-12-01
41271320108277,4127110300113760002,경기도 안산상록구 사동 1376-2,로렌빌리지,,,3,1,8,2008-12-26
41271320163655,4127110300113760003,경기도 안산상록구 사동 1376-3,태백해피빌(1376-3),,,3,1,8,2012-09-21
41271320096306,4127110300113760005,경기도 안산상록구 사동 1376-5,보아스빌,,,3,1,8,2008-07-11
41271320159123,4127110300113770004,경기도 안산상록구 사동 1377-4,명품빌라,명품빌라,명품빌라,3,1,8,2012-06-15
41271312169036,4127110300113780001,경기도 안산상록구 사동 1378-1,양지빌라,,,3,1,8,2001-09-25
41271320452980,4127110300113780002,경기도 안산상록구 사동 1378-2,롯데캐슬,롯데캐슬,롯데캐슬,3,1,8,2024-10-25
41271312169037,4127110300113780003,경기도 안산상록구 사동 1378-3,양지빌라Ⅱ,,,3,1,8,2002-09-27
41271312169038,4127110300113780005,경기도 안산상록구 사동 1378-5,(1378-5),,,3,1,8,2001-12-28
41271312169039,4127110300113780006,경기도 안산상록구 사동 1378-6,백년주택,,,3,1,7,1997-02-27
41271312169040,4127110300113780008,경기도 안산상록구 사동 1378-8,정송빌라(1378-8),정송빌라,정송빌라,3,1,8,2002-05-28
41271312169041,4127110300113780009,경기도 안산상록구 사동 1378-9,(1378-9),,,3,1,8,1999-10-09
41271320444360,4127110300113780012,경기도 안산상록구 사동 1378-12,부용캐슬(1378-12),부용캐슬,부용캐슬,3,1,7,2023-05-04
41271320162918,4127110300113780013,경기도 안산상록구 사동 1378-13,세정아트빌,세정아트빌,세정아트빌,3,1,8,2012-08-30
41271312169042,4127110300113790000,경기도 안산상록구 사동 1379,(1379-0),,,3,1,8,2002-07-24
41271320359939,4127110300113790001,경기도 안산상록구 사동 1379-1,(1379-1),,,3,1,8,2018-01-05
41271312169043,4127110300113790002,경기도 안산상록구 사동 1379-2,오션아트빌(OCEANARTVILL),오션아트빌,오션아트빌,3,1,8,2001-10-29
41271312169044,4127110300113790003,경기도 안산상록구 사동 1379-3,우정강금6차,,,3,1,8,2002-10-23
41271320294370,4127110300113790004,경기도 안산상록구 사동 1379-4,샤인파크빌,샤인파크빌,샤인파크빌,3,1,8,2014-07-11
41271320290906,4127110300113790006,경기도 안산상록구 사동 1379-6,경진아트빌,경진아트빌,,3,1,8,2014-05-26
41271312169045,4127110300113790010,경기도 안산상록구 사동 1379-10,정송빌라(1379-10),정송빌라,정송빌라,3,1,7,2002-07-13
41271312169046,4127110300113800000,경기도 안산상록구 사동 1380,전원빌라,,,3,1,8,2001-07-03
41271320167114,4127110300113800002,경기도 안산상록구 사동 1380-2,은혜하이츠빌(1380-2),,,3,1,8,2012-12-06
41271312169047,4127110300113800004,경기도 안산상록구 사동 1380-4,창그린맨션,,,3,1,8,2002-09-03
41271312169048,4127110300113800005,경기도 안산상록구 사동 1380-5,신구빌라,신구빌라,신구빌라,3,1,8,2002-05-13
41271320172947,4127110300113800006,경기도 안산상록구 사동 1380-6,예인센스빌,예인센스빌,예인센스빌,3,1,8,2013-03-15
41271320090881,4127110300113800007,경기도 안산상록구 사동 1380-7,주연캐슬빌,,,3,1,8,2008-04-29
41271320284453,4127110300113800013,경기도 안산상록구 사동 1380-13,수정빌,수정빌,수정빌,3,1,8,2014-01-09
41271312169049,4127110300113800014,경기도 안산상록구 사동 1380-14,감사빌,,,3,1,8,2002-11-18
41271320117679,4127110300113810000,경기도 안산상록구 사동 1381,파스텔빌,파스텔빌,파스텔빌,3,1,8,2009-05-22
41271320432681,4127110300113810003,경기도 안산상록구 사동 1381-3,M-파크빌,M-파크빌,M-파크빌,3,1,7,2022-03-02
41271320129171,4127110300113810005,경기도 안산상록구 사동 1381-5,동양렉스빌,동양렉스빌,동양렉스빌,3,1,8,2010-06-01
41271312169050,4127110300113810013,경기도 안산상록구 사동 1381-13,동명빌라,,,3,1,8,2002-08-12
41271312169051,4127110300113820000,경기도 안산상록구 사동 1382,대신빌1(1382-0),,,3,1,8,2001-06-08
41271320361851,4127110300113820001,경기도 안산상록구 사동 1382-1,모드니에그린빌,모드니에 그린빌,,3,1,8,2018-03-20
41271312169052,4127110300113820002,경기도 안산상록구 사동 1382-2,(1382-2),,,3,1,11,2001-08-23
41271312169053,4127110300113820003,경기도 안산상록구 사동 1382-3,(1382-3),,,3,1,10,2004-02-03
41271312169054,4127110300113820004,경기도 안산상록구 사동 1382-4,(1382-4),,,3,1,17,2001-12-07
41271320332044,4127110300113820007,경기도 안산상록구 사동 1382-7,에코빌(1382-7),,,3,1,10,2016-02-01
41271320441468,4127110300113820009,경기도 안산상록구 사동 1382-9,금목센트레빌(1382-9),,,3,1,8,2022-12-22
41271320338778,4127110300113820010,경기도 안산상록구 사동 1382-10,송호팰리스(1382-10),,,3,1,11,2016-06-24
41271312169055,4127110300113830001,경기도 안산상록구 사동 1383-1,경안빌라,,,3,1,10,2002-06-28
41271320174814,4127110300113830002,경기도 안산상록구 사동 1383-2,한솔빌리지8차,한솔빌리지8차,한솔빌리지8차,3,1,12,2013-04-24
41271312169056,4127110300113830003,경기도 안산상록구 사동 1383-3,(1383-3),,,3,1,14,2001-08-11
41271320442374,4127110300113830004,경기도 안산상록구 사동 1383-4,온새미로(1383-4),온새미로,온새미로,3,1,8,2023-01-30
41271320331160,4127110300113830005,경기도 안산상록구 사동 1383-5,아모르(1383-5),,,3,1,8,2016-01-04
41271320357307,4127110300113830006,경기도 안산상록구 사동 1383-6,파인트리,,,3,1,8,2017-09-29
41271312169057,4127110300113830008,경기도 안산상록구 사동 1383-8,현우빌라,,,3,1,8,2001-10-26
41271312169058,4127110300113830012,경기도 안산상록구 사동 1383-12,(1383-12),,,3,1,7,2002-07-16
41271320452541,4127110300113840001,경기도 안산상록구 사동 1384-1,아델리체빌,아델리체빌,아델리체빌,3,1,8,2024-09-13
41271312169059,4127110300113840002,경기도 안산상록구 사동 1384-2,한림하이츠빌B,한림하이츠빌,한림하이츠빌,3,1,8,2002-12-18
41271312169060,4127110300113840003,경기도 안산상록구 사동 1384-3,한림하이츠빌A,한림하이츠빌,한림하이츠빌,3,1,8,2002-12-18
41271312169061,4127110300113840005,경기도 안산상록구 사동 1384-5,도와빌(1384-5),도아빌라,도아빌라,3,1,8,2002-08-08
41271312169062,4127110300113840006,경기도 안산상록구 사동 1384-6,(1384-6),,,3,1,14,2002-12-14
41271320322716,4127110300113840009,경기도 안산상록구 사동 1384-9,정인빌리지A동,정인빌리지,정인빌리지,3,1,8,2015-07-17
41271320322705,4127110300113840010,경기도 안산상록구 사동 1384-10,정인빌리지B동,정인빌리지,정인빌리지,3,1,8,2015-07-17
41271320329441,4127110300113840014,경기도 안산상록구 사동 1384-14,GS골드빌A동,GS골드빌,GS골드빌,3,1,8,2015-12-04
41271320329442,4127110300113840015,경기도 안산상록구 사동 1384-15,GS골드빌B동,GS골드빌,GS골드빌,3,1,7,2015-12-04
41271320297705,4127110300113860005,경기도 안산상록구 사동 1386-5,대덕팰리체,대덕팰리체,대덕팰리체,3,1,8,2014-09-01
41271320342994,4127110300113870000,경기도 안산상록구 사동 1387,트인자리애,,,3,1,8,2016-10-25
41271312169063,4127110300113870002,경기도 안산상록구 사동 1387-2,대신빌Ⅲ,대신빌3,대신빌3,3,1,8,2001-11-15
41271320400284,4127110300113870003,경기도 안산상록구 사동 1387-3,스마트빌,스마트빌,스마트빌,3,1,8,2020-02-10
41271320381878,4127110300113870004,경기도 안산상록구 사동 1387-4,애지앙,애지앙,애지앙,3,1,8,2018-12-10
41271320129835,4127110300113900000,경기도 안산상록구 사동 1390,양지초당마을,,,3,1,8,2010-06-16
41271320065637,4127110300113900001,경기도 안산상록구 사동 1390-1,대명베스트빌,대명베스트빌,대명베스트빌,3,1,8,2007-04-06
41271312169064,4127110300113900002,경기도 안산상록구 사동 1390-2,가경아트빌라,가경아트빌라,가경아트빌라,3,1,8,2001-09-22
41271320338779,4127110300113900004,경기도 안산상록구 사동 1390-4,늘푸른빌(1390-4),,,3,1,8,2016-06-28
41271312169066,4127110300113900005,경기도 안산상록구 사동 1390-5,명진빌라(1390-5),명진빌라,명진빌라,3,1,8,2002-10-01
41271320321355,4127110300113900006,경기도 안산상록구 사동 1390-6,가을주택,가을주택,가을주택,3,1,10,2015-06-16
41271312169067,4127110300113900007,경기도 안산상록구 사동 1390-7,(1390-7),,,3,1,11,2002-05-03
41271320325231,4127110300113910002,경기도 안산상록구 사동 1391-2,예진아트빌B동(1391-2),예진아트빌,예진아트빌,3,1,8,2015-09-25
41271320435322,4127110300113910003,경기도 안산상록구 사동 1391-3,라비앙캐슬,,,3,1,8,2022-05-16
41271320180430,4127110300113910005,경기도 안산상록구 사동 1391-5,새한주택,새한주택,새한주택,3,1,11,2013-06-27
41271312169068,4127110300113910008,경기도 안산상록구 사동 1391-8,서울빌라,,,3,1,8,2002-03-28
41271320325232,4127110300113910009,경기도 안산상록구 사동 1391-9,예진아트빌A동(1391-9),예진아트빌,예진아트빌,3,1,8,2015-09-25
41271312169069,4127110300113910011,경기도 안산상록구 사동 1391-11,(1391-11),,,3,1,10,2002-01-17
41271320333775,4127110300113920000,경기도 안산상록구 사동 1392,스타캐슬(1392),,,3,1,8,2016-03-29
41271312169070,4127110300113920001,경기도 안산상록구 사동 1392-1,(1392-1),,,3,1,8,1995-09-20
41271320348442,4127110300113920002,경기도 안산상록구 사동 1392-2,펠리체하우스(FELICEHOUSE),,,3,1,8,2017-03-06
41271312169072,4127110300113920003,경기도 안산상록구 사동 1392-3,명진빌라(1392-3),,,3,1,8,2001-11-02
41271320312385,4127110300113920004,경기도 안산상록구 사동 1392-4,예진아트빌(1392-4),예진아트빌,예진아트빌,3,1,8,2015-02-04
41271312169073,4127110300113920006,경기도 안산상록구 사동 1392-6,다도빌라,,,3,1,8,2001-10-20
41271312169074,4127110300113930001,경기도 안산상록구 사동 1393-1,로얄하이츠빌,,,3,1,8,2001-10-20
41271312169075,4127110300113930002,경기도 안산상록구 사동 1393-2,주현아트빌,주현아트빌,주현아트빌,3,1,8,2002-08-21
41271312169076,4127110300113930003,경기도 안산상록구 사동 1393-3,(1393-3),,,3,1,11,2002-08-22
41271312169077,4127110300113930005,경기도 안산상록구 사동 1393-5,OCEANARTVILLⅢ,오션아트빌,오션아트빌,3,1,8,2002-09-09
41271320295338,4127110300113930006,경기도 안산상록구 사동 1393-6,해피하우스(1393-6),,,3,1,9,2014-07-24
41271320138382,4127110300113940001,경기도 안산상록구 사동 1394-1,솔라리움A동(1394-1),,,3,1,8,2011-05-18
41271320138379,4127110300113940002,경기도 안산상록구 사동 1394-2,솔라리움B동(1394-2),,,3,1,8,2011-05-18
41271312169078,4127110300113940003,경기도 안산상록구 사동 1394-3,미성빌라,미성빌라,미성빌라,3,1,8,2001-05-25
41271312169079,4127110300113940004,경기도 안산상록구 사동 1394-4,네오빌라,네오센스빌,네오센스빌,3,1,8,2001-05-24
41271320162093,4127110300113940007,경기도 안산상록구 사동 1394-7,새움빌(1394-7),,,3,1,8,2012-08-02
41271320138378,4127110300113940009,경기도 안산상록구 사동 1394-9,솔라리움C동(1394-9),,,3,1,12,2011-05-18
41271320138376,4127110300113940010,경기도 안산상록구 사동 1394-10,솔라리움D동(1394-10),,,3,1,8,2011-05-18
41271320163445,4127110300113940011,경기도 안산상록구 사동 1394-11,오성플러스,,,3,1,8,2012-09-07
41271320285714,4127110300113950001,경기도 안산상록구 사동 1395-1,다미안빌(1395-1),다미안빌,다미안빌,3,1,12,2014-02-12
41271312169080,4127110300113950002,경기도 안산상록구 사동 1395-2,동방빌라트,,,3,1,8,2001-09-22
41271320429796,4127110300113950003,경기도 안산상록구 사동 1395-3,태양센트럴하우스,태양 센트럴하우스,태양 센트럴하우스,3,1,8,2021-11-05
41271320321680,4127110300113950004,경기도 안산상록구 사동 1395-4,온누리빌,,,3,1,8,2015-06-22
41271320152620,4127110300113950006,경기도 안산상록구 사동 1395-6,신성트윈빌A동,신성트윈빌A동,신성트윈빌A동,3,1,8,2012-04-05
41271320152632,4127110300113950007,경기도 안산상록구 사동 1395-7,신성트윈빌B동,신성트윈빌B동,신성트윈빌B동,3,1,8,2012-04-06
41271312169081,4127110300113950008,경기도 안산상록구 사동 1395-8,열방CITY,,,3,1,10,2002-06-19
41271312169082,4127110300113950009,경기도 안산상록구 사동 1395-9,초당마을,초당마을,초당마을,3,1,10,2001-10-20
41271320115693,4127110300113950011,경기도 안산상록구 사동 1395-11,광명아트빌,광명아트빌,광명아트빌,3,1,7,2009-01-28
